area,room,toilet,lat,long,price-VND,quan-code,loai_bds-code,price-per-m2
67,3,3,16.05962,108.20926,4280000000,6,15,63880597
75,3,2,16.01954,108.20758,4280000000,1,16,57066666
82,2,2,16.03851,108.24755,4280000000,4,0,52195121
71,1,1,16.08565,108.23356,4280000000,5,16,60281690
40,3,3,16.05684,108.20377,4290000000,2,15,107250000
107,4,3,16.04797,108.15633,4290000000,3,14,40093457
75,3,3,16.06009,108.18561,4290000000,6,15,57200000
78,2,2,16.03851,108.24755,4290000000,4,0,55000000
150,4,4,16.10326,108.1363,4290000000,3,16,28600000
55,3,4,16.05817,108.20961,4290000000,6,15,78000000
75,2,2,16.03851,108.24755,4291000000,4,0,57213333
50,0,0,16.05903,108.1873,4300000000,6,16,86000000
58,0,0,16.03357,108.21508,4300000000,2,9,74137931
56,5,3,16.07371,108.21071,4300000000,6,16,76785714
55,0,0,16.0608,108.20521,4300000000,6,9,78181818
80,2,2,16.06306,108.24195,4300000000,5,0,53750000
100,2,1,16.02474,108.24536,4300000000,4,16,43000000
85,3,3,16.05799,108.15665,4300000000,3,16,50588235
106,2,2,16.03851,108.24755,4300000000,4,1,40566037
102,0,0,16.04433,108.2447,4300000000,4,9,42156862
50,0,0,16.05519,108.20532,4300000000,2,16,86000000
90,3,2,16.03277,108.22202,4300000000,2,16,47777777
71,3,3,16.04454,108.21522,4300000000,2,16,60563380
102,1,1,16.04433,108.2447,4300000000,4,16,42156862
58,0,0,16.08881,108.21749,4300000000,2,16,74137931
94,3,3,16.05026,108.17358,4300000000,1,16,45744680
63,3,2,16.07431,108.15796,4300000000,3,16,68253968
75,4,5,16.07012,108.18489,4300000000,6,15,57333333
65,3,2,16.04156,108.22326,4300000000,2,15,66153846
100,3,3,16.05026,108.17358,4300000000,1,16,43000000
90,3,4,16.00005,108.21795,4300000000,1,16,47777777
91,0,0,16.00425,108.22051,4300000000,1,9,47252747
64,3,3,16.06582,108.19011,4300000000,6,15,67187500
101,3,3,16.06009,108.18561,4300000000,6,16,42574257
70,3,2,16.04164,108.21836,4300000000,2,15,61428571
81,3,2,16.06606,108.18659,4300000000,6,15,53086419
75,2,2,16.02099,108.20852,4300000000,1,16,57333333
75,4,4,16.06009,108.18561,4300000000,6,15,57333333
100,1,1,16.02138,108.25085,4300000000,4,16,43000000
52,4,4,16.07371,108.21071,4300000000,6,15,82692307
120,0,0,15.98635,108.25687,4300000000,4,9,35833333
110,3,3,16.02223,108.19931,4300000000,1,16,39090909
72,0,0,16.07327,108.17901,4300000000,6,16,59722222
94,0,0,15.9829,108.27331,4300000000,4,9,45744680
65,4,3,16.04258,108.214,4300000000,2,15,66153846
106,0,0,16.01339,108.25842,4300000000,4,9,40566037
50,3,2,16.05448,108.18343,4300000000,6,16,86000000
82,2,2,16.03851,108.24755,4300000000,4,0,52439024
70,4,2,16.03214,108.23095,4300000000,2,16,61428571
60,2,2,16.08954,108.21764,4300000000,2,16,71666666
100,0,0,16.07425,108.1673,4300000000,3,7,43000000
102,2,2,16.00442,108.21512,4300000000,1,16,42156862
180,0,0,15.98635,108.25687,4300000000,4,7,23888888
110,0,0,16.05375,108.21137,4300000000,2,9,39090909
100,4,4,16.07371,108.21071,4300000000,6,15,43000000
66,3,2,16.03113,108.226,4300000000,2,16,65151515
64,3,3,16.07431,108.15796,4300000000,3,16,67187500
98,2,2,16.02191,108.20959,4300000000,1,16,43877551
100,0,0,16.00641,108.23998,4300000000,4,7,43000000
75,3,2,16.01954,108.20758,4300000000,1,16,57333333
71,3,3,16.0436,108.21884,4300000000,2,15,60563380
100,2,1,16.02138,108.25085,4300000000,4,16,43000000
58,0,0,16.03357,108.21508,4300000000,2,7,74137931
90,3,2,16.0603,108.23628,4300000000,5,15,47777777
141,0,0,16.06623,108.23425,4300000000,5,9,30496453
100,0,0,16.02591,108.24014,4300000000,4,6,43000000
65,4,3,16.04258,108.214,4300000000,2,15,66153846
88,2,2,16.03099,108.22059,4300000000,2,16,48863636
79,0,0,16.07858,108.1587,4300000000,3,9,54430379
90,4,4,16.05909,108.161,4300000000,3,16,47777777
50,4,3,16.07371,108.21071,4330000000,6,15,86600000
52,4,4,16.07536,108.20558,4330000000,6,15,83269230
82,2,2,16.03851,108.24755,4340000000,4,0,52926829
82,2,2,16.03851,108.24755,4346000000,4,0,53000000
82,2,2,16.03851,108.24755,4346000000,4,0,53000000
43,3,3,16.03163,108.22407,4350000000,2,15,101162790
95,0,0,16.02594,108.24331,4350000000,4,9,45789473
75,0,0,16.07875,108.16616,4350000000,3,16,58000000
82,3,2,16.07143,108.15519,4350000000,3,16,53048780
80,2,1,16.03653,108.20808,4350000000,1,16,54375000
80,3,4,16.02577,108.20979,4350000000,1,16,54375000
52,0,0,16.04673,108.24238,4350000000,4,9,83653846
120,4,3,16.07442,108.17513,4350000000,6,15,36250000
45,3,3,16.03163,108.22407,4350000000,2,15,96666666
75,4,3,16.0603,108.23628,4350000000,5,15,58000000
65,3,2,16.06838,108.19679,4350000000,6,15,66923076
50,4,5,16.07243,108.20271,4350000000,6,15,87000000
70,3,2,16.06702,108.20747,4350000000,6,15,62142857
75,0,0,16.03002,108.22549,4350000000,2,9,58000000
117,3,2,16.05867,108.24109,4350000000,5,16,37179487
67,3,3,16.07012,108.18489,4350000000,6,15,64925373
80,0,0,16.05448,108.18343,4350000000,6,9,54375000
68,0,0,16.05903,108.1873,4350000000,6,9,63970588
74,4,2,16.08003,108.15989,4350000000,3,16,58783783
50,3,3,16.07371,108.21071,4350000000,6,15,87000000
83,3,2,16.04513,108.211,4350000000,2,15,52409638
105,0,0,15.98983,108.21364,4350000000,1,9,41428571
68,0,0,16.05903,108.1873,4350000000,6,9,63970588
75,0,0,16.03788,108.21496,4350000000,2,9,58000000
82,3,3,16.07163,108.15675,4350000000,3,16,53048780
80,3,2,16.08959,108.24015,4350000000,5,16,54375000
90,2,3,16.02201,108.20055,4350000000,1,16,48333333
82,3,2,16.08049,108.16329,4350000000,3,16,53048780
82,2,2,16.03851,108.24755,4357000000,4,0,53134146
54,3,3,16.06352,108.20856,4360000000,6,15,80740740
54,3,3,16.06352,108.20856,4360000000,6,15,80740740
109,3,4,16.03851,108.24755,4360000000,4,3,40000000
60,3,3,16.07687,108.22035,4380000000,2,15,73000000
165,0,0,15.98635,108.25687,4380000000,4,7,26545454
73,4,3,16.0608,108.20521,4380000000,6,15,60000000
73,4,3,16.0608,108.20521,4380000000,6,15,60000000
60,3,3,16.07687,108.22035,4380000000,2,15,73000000
60,3,3,16.07687,108.22035,4380000000,2,15,73000000
72,3,4,16.08151,108.16028,4380000000,3,16,60833333
60,3,3,16.07687,108.22035,4380000000,2,15,73000000
87,2,2,16.02531,108.21319,4380000000,1,16,50344827
76,3,4,16.08151,108.16028,4380000000,3,16,57631578
85,3,2,16.08214,108.16009,4380000000,3,16,51529411
60,3,4,16.06851,108.20916,4390000000,6,15,73166666
50,3,3,16.06352,108.20856,4390000000,6,15,87800000
60,3,3,16.06746,108.19719,4390000000,6,15,73166666
50,3,3,16.04454,108.21522,4390000000,2,15,87800000
115,0,0,16.05362,108.23785,4399000000,4,9,38252173
82,2,2,16.03851,108.24755,4400000000,4,0,53658536
58,0,0,16.05504,108.23528,4400000000,5,16,75862068
90,4,2,16.03145,108.22181,4400000000,2,16,48888888
70,3,2,16.04387,108.22051,4400000000,2,16,62857142
134,3,3,16.03113,108.226,4400000000,2,16,32835820
66,3,3,16.03124,108.22654,4400000000,2,16,66666666
186,5,5,16.07146,108.22133,4400000000,2,15,23655913
75,4,3,16.02967,108.22818,4400000000,2,16,58666666
50,3,3,16.07688,108.21215,4400000000,2,15,88000000
105,4,2,16.03145,108.22181,4400000000,2,16,41904761
77,2,2,16.03851,108.24755,4400000000,4,3,57142857
86,5,2,16.03099,108.22059,4400000000,2,16,51162790
208,0,0,16.07857,108.16021,4400000000,3,9,21153846
60,4,4,16.03002,108.22549,4400000000,2,15,73333333
90,4,2,16.03099,108.22059,4400000000,2,16,48888888
50,3,3,16.07688,108.21215,4400000000,2,16,88000000
60,0,0,16.03163,108.22407,4400000000,2,9,73333333
92,5,2,16.03153,108.21871,4400000000,2,16,47826086
114,0,0,16.05638,108.24681,4400000000,4,9,38596491
82,2,2,16.03851,108.24755,4400000000,4,0,53658536
65,3,2,16.07614,108.2184,4400000000,2,15,67692307
72,3,2,16.09335,108.22744,4400000000,5,16,61111111
58,2,2,16.05577,108.23296,4400000000,5,16,75862068
102,0,0,16.04433,108.2447,4400000000,4,9,43137254
75,2,2,16.05655,108.24693,4400000000,5,0,58666666
67,1,1,16.05411,108.23483,4400000000,5,16,65671641
112,4,2,16.05515,108.21731,4400000000,2,16,39285714
100,4,3,16.0799,108.13589,4400000000,3,16,44000000
134,2,2,16.06812,108.15036,4400000000,3,16,32835820
100,4,4,16.01412,108.19179,4400000000,1,16,44000000
82,2,2,16.03851,108.24755,4400000000,4,0,53658536
75,0,0,16.08075,108.16038,4400000000,3,16,58666666
75,4,4,16.03686,108.21903,4400000000,2,16,58666666
87,2,2,16.02035,108.20494,4400000000,1,16,50574712
92,2,2,16.05584,108.18582,4400000000,6,16,47826086
113,4,2,16.05823,108.21715,4400000000,2,15,38938053
80,2,2,16.03851,108.24755,4400000000,4,0,55000000
90,5,2,16.03153,108.21871,4400000000,2,16,48888888
90,4,2,16.02973,108.22126,4400000000,2,16,48888888
92,5,2,16.03277,108.22202,4400000000,2,16,47826086
90,0,0,15.9803,108.25236,4400000000,4,9,48888888
66,3,2,16.03124,108.22654,4400000000,2,16,66666666
65,4,3,16.04258,108.214,4400000000,2,15,67692307
82,2,2,16.03851,108.24755,4400000000,4,1,53658536
103,3,3,16.06826,108.18784,4400000000,6,15,42718446
84,0,0,16.07044,108.17027,4400000000,3,16,52380952
69,0,0,16.06306,108.24195,4400000000,5,15,63768115
65,6,6,16.06306,108.24195,4400000000,5,15,67692307
66,3,2,16.03124,108.22654,4400000000,2,16,66666666
70,3,2,16.04387,108.22051,4400000000,2,16,62857142
86,4,2,16.03073,108.21169,4430000000,1,16,51511627
75,2,2,16.03851,108.24755,4449000000,4,0,59320000
55,4,5,16.05173,108.22054,4450000000,2,15,80909090
112,2,2,16.05515,108.21731,4450000000,2,16,39732142
200,4,4,16.03002,108.22549,4450000000,2,15,22250000
62,4,4,16.03189,108.22936,4450000000,2,15,71774193
62,3,3,16.06326,108.21063,4450000000,6,15,71774193
95,0,0,16.02594,108.24331,4450000000,4,9,46842105
57,3,3,16.06851,108.20916,4450000000,6,15,78070175
72,0,0,16.03113,108.226,4450000000,2,9,61805555
130,2,2,16.07867,108.22043,4450000000,2,0,34230769
60,4,4,16.03124,108.22654,4450000000,2,15,74166666
62,4,4,16.03086,108.22932,4450000000,2,15,71774193
55,4,5,16.05173,108.22054,4450000000,2,15,80909090
57,3,3,16.06851,108.20916,4450000000,6,15,78070175
60,4,3,16.03002,108.22549,4450000000,2,15,74166666
61,4,4,16.03002,108.22549,4450000000,2,16,72950819
100,3,2,16.0096,108.22451,4450000000,1,16,44500000
81,3,3,16.06812,108.15036,4450000000,3,16,54938271
50,4,5,16.07538,108.21125,4450000000,2,15,89000000
55,4,5,16.05173,108.22054,4450000000,2,15,80909090
80,0,0,16.03718,108.24387,4450000000,4,9,55625000
55,3,3,16.04331,108.2073,4450000000,2,15,80909090
70,3,2,16.07012,108.18489,4450000000,6,16,63571428
140,0,0,16.10308,108.2817,4480000000,5,7,32000000
105,4,3,16.04454,108.21522,4480000000,2,15,42666666
85,3,2,16.03099,108.22059,4490000000,2,16,52823529
72,2,2,16.08946,108.23209,4490000000,5,16,62361111
62,3,2,16.05519,108.20532,4495000000,2,16,72500000
70,4,4,16.08428,108.15575,4500000000,3,16,64285714
82,2,2,16.03851,108.24755,4500000000,4,0,54878048
82,2,2,16.03851,108.24755,4500000000,4,0,54878048
300,0,0,16.09512,108.13844,4500000000,3,7,15000000
90,3,2,16.05676,108.16851,4500000000,3,16,50000000
50,4,3,16.05448,108.18343,4500000000,6,15,90000000
75,0,0,16.03391,108.21354,4500000000,1,16,60000000
90,0,0,16.05762,108.23751,4500000000,5,9,50000000
85,2,2,16.05703,108.18774,4500000000,6,16,52941176
102,2,2,15.99582,108.26936,4500000000,4,16,44117647
141,0,0,16.04387,108.22051,4500000000,2,9,31914893
105,3,2,16.03851,108.24755,4500000000,4,0,42857142
76,0,0,16.07468,108.1763,4500000000,6,16,59210526
85,2,2,16.05519,108.20532,4500000000,2,16,52941176
101,0,0,16.07486,108.17162,4500000000,3,16,44554455
57,3,4,16.06268,108.21976,4500000000,2,15,78947368
82,2,2,16.03851,108.24755,4500000000,4,0,54878048
82,2,2,16.03851,108.24755,4500000000,4,0,54878048
26,4,3,16.07243,108.20271,4500000000,6,16,173076923
69,0,0,16.05088,108.21586,4500000000,2,9,65217391
58,2,1,16.08881,108.21749,4500000000,2,16,77586206
100,3,2,16.00844,108.22669,4500000000,1,16,45000000
100,0,0,16.01655,108.25572,4500000000,4,9,45000000
82,2,2,16.03851,108.24755,4500000000,4,0,54878048
68,3,2,16.08061,108.21562,4500000000,2,16,66176470
68,2,2,16.06352,108.20856,4500000000,6,15,66176470
75,5,6,16.07688,108.21215,4500000000,2,15,60000000
91,2,2,16.07033,108.17243,4500000000,3,16,49450549
55,0,0,16.05903,108.1873,4500000000,6,16,81818181
98,0,0,16.0606,108.18981,4500000000,6,9,45918367
100,0,0,16.01898,108.25492,4500000000,4,9,45000000
85,1,1,16.05519,108.20532,4500000000,2,16,52941176
62,3,3,16.07371,108.21071,4500000000,6,15,72580645
60,0,1,16.03002,108.22549,4500000000,2,15,75000000
26,4,3,16.07243,108.20271,4500000000,6,16,173076923
79,0,0,16.0363,108.22066,4500000000,2,16,56962025
72,0,0,16.06387,108.18914,4500000000,6,9,62500000
99,3,2,16.05903,108.1873,4500000000,6,15,45454545
70,3,3,16.06352,108.20856,4500000000,6,15,64285714
85,2,2,16.05519,108.20532,4500000000,2,15,52941176
75,0,0,16.09352,108.24243,4500000000,5,9,60000000
84,0,0,16.03451,108.21673,4500000000,2,9,53571428
110,0,0,15.98635,108.25687,4500000000,4,7,40909090
88,2,2,16.03099,108.22059,4500000000,2,16,51136363
109,0,0,16.00983,108.19661,4500000000,1,16,41284403
83,2,2,16.1061,108.13558,4500000000,3,0,54216867
208,0,0,15.98635,108.25687,4500000000,4,7,21634615
80,2,2,16.1061,108.13558,4500000000,3,3,56250000
80,2,2,16.05655,108.24693,4500000000,5,0,56250000
100,4,4,16.03277,108.22202,4500000000,2,16,45000000
75,5,6,16.07688,108.21215,4500000000,2,16,60000000
86,3,3,16.06746,108.19719,4500000000,6,15,52325581
100,0,0,16.01792,108.2324,4500000000,1,9,45000000
74,2,3,16.082,108.2443,4500000000,5,15,60810810
63,4,4,16.03163,108.22407,4500000000,2,15,71428571
83,3,2,16.04513,108.211,4500000000,2,15,54216867
106,2,1,16.04361,108.20663,4500000000,2,15,42452830
105,2,2,16.06523,108.20907,4500000000,6,15,42857142
75,0,0,16.04454,108.21522,4500000000,2,16,60000000
166,0,0,16.0172,108.20458,4500000000,1,16,27108433
85,3,2,16.05561,108.2387,4500000000,5,15,52941176
81,0,0,16.02751,108.2139,4500000000,1,9,55555555
80,0,0,16.0235,108.21451,4500000000,1,16,56250000
81,0,0,16.05515,108.21731,4500000000,2,16,55555555
68,3,2,16.04892,108.24906,4500000000,4,15,66176470
105,2,2,16.06627,108.20857,4500000000,6,16,42857142
120,3,6,16.03346,108.23031,4500000000,2,16,37500000
58,0,0,16.08191,108.21403,4500000000,2,16,77586206
120,0,0,16.1061,108.13558,4500000000,3,9,37500000
50,4,4,16.03163,108.22407,4500000000,2,16,90000000
100,0,0,16.00495,108.21669,4500000000,1,7,45000000
330,0,0,16.09512,108.13844,4500000000,3,7,13636363
96,3,2,16.03163,108.22407,4500000000,2,15,46875000
120,5,4,16.02531,108.21319,4500000000,1,16,37500000
57,4,4,16.06268,108.21976,4500000000,2,15,78947368
140,0,0,16.05243,108.1776,4500000000,1,9,32142857
100,3,3,16.00902,108.21925,4500000000,1,16,45000000
67,0,0,16.05411,108.23483,4500000000,5,16,67164179
60,0,0,16.06556,108.2415,4500000000,5,16,75000000
71,3,3,16.05173,108.22054,4500000000,2,15,63380281
70,4,4,16.05823,108.21715,4500000000,2,15,64285714
130,3,4,16.0417,108.24209,4500000000,4,15,34615384
50,3,3,16.04387,108.22051,4500000000,2,15,90000000
67,4,4,16.03124,108.22654,4500000000,2,15,67164179
80,0,0,16.06591,108.24193,4500000000,5,16,56250000
81,0,0,16.02751,108.2139,4500000000,1,16,55555555
80,3,2,16.03195,108.22642,4500000000,2,16,56250000
60,0,0,16.05329,108.22126,4500000000,2,16,75000000
92,0,0,16.06041,108.18161,4500000000,6,9,48913043
90,3,2,16.0252,108.21356,4500000000,1,16,50000000
68,5,4,16.06306,108.24195,4500000000,5,15,66176470
105,3,2,16.03851,108.24755,4500000000,4,0,42857142
105,3,2,16.03851,108.24755,4500000000,4,0,42857142
60,0,0,16.05329,108.22126,4500000000,2,16,75000000
65,5,5,16.06306,108.24195,4500000000,5,15,69230769
52,3,4,16.05504,108.23528,4500000000,5,16,86538461
51,2,2,16.0558,108.22367,4500000000,2,0,88235294
67,3,2,16.05255,108.23446,4500000000,5,16,67164179
63,4,4,16.03195,108.22642,4500000000,2,15,71428571
82,2,2,16.03851,108.24755,4510000000,4,0,55000000
82,2,2,16.03851,108.24755,4520000000,4,0,55121951
82,2,2,16.03851,108.24755,4537000000,4,0,55329268
82,2,2,16.03851,108.24755,4537000000,4,0,55329268
50,3,4,16.07371,108.21071,4550000000,6,16,91000000
50,4,4,16.04258,108.214,4550000000,2,15,91000000
50,3,4,16.07371,108.21071,4550000000,6,16,91000000
50,4,4,16.04258,108.214,4550000000,2,15,91000000
90,0,0,16.02394,108.24095,4550000000,4,9,50555555
72,2,2,16.08946,108.23209,4550000000,5,15,63194444
43,1,1,16.04673,108.24238,4560000000,4,15,106046511
83,2,2,16.03851,108.24755,4565000000,4,0,55000000
86,2,2,16.03851,108.24755,4574000000,4,0,53186046
82,0,0,16.02008,108.19883,4580000000,1,16,55853658
84,3,3,16.04688,108.2076,4580000000,2,15,54523809
50,3,3,16.04387,108.22051,4580000000,2,15,91600000
58,3,3,16.05108,108.21813,4590000000,2,15,79137931
64,4,4,16.06132,108.23079,4600000000,5,15,71875000
87,3,3,16.05222,108.17557,4600000000,1,16,52873563
105,3,2,16.07688,108.21215,4600000000,2,15,43809523
52,3,4,16.04259,108.21995,4600000000,2,15,88461538
60,3,3,16.03801,108.19098,4600000000,6,16,76666666
100,0,0,16.07425,108.1673,4600000000,3,9,46000000
100,0,0,16.01412,108.19179,4600000000,1,16,46000000
64,5,5,16.06306,108.24195,4600000000,5,15,71875000
100,0,0,16.01834,108.22411,4600000000,1,7,46000000
58,3,4,16.05515,108.21731,4600000000,2,15,79310344
100,0,0,16.01412,108.19179,4600000000,1,16,46000000
150,0,0,15.98635,108.25687,4600000000,4,7,30666666
84,3,3,16.04688,108.2076,4600000000,2,15,54761904
120,3,1,16.03163,108.22407,4600000000,2,15,38333333
75,10,10,16.06746,108.19719,4600000000,6,15,61333333
100,2,2,16.00844,108.22669,4600000000,1,16,46000000
52,0,0,16.04969,108.24818,4600000000,4,9,88461538
83,2,2,16.03851,108.24755,4600000000,4,1,55421686
90,3,2,16.08934,108.23924,4600000000,5,16,51111111
100,3,2,16.03163,108.22407,4600000000,2,15,46000000
58,0,0,16.07657,108.20997,4600000000,2,16,79310344
1400,0,0,16.02983,108.25417,4600000000,4,9,3285714
124,0,0,16.11587,108.2966,4600000000,5,16,37096774
70,3,3,16.02252,108.21067,4600000000,1,16,65714285
100,3,3,16.05827,108.174,4600000000,1,16,46000000
85,3,2,16.05713,108.1877,4600000000,6,16,54117647
50,5,4,16.06746,108.19719,4600000000,6,15,92000000
91,0,0,16.05762,108.23751,4600000000,5,9,50549450
330,5,5,16.1061,108.13558,4600000000,3,16,13939393
70,0,0,16.08526,108.21779,4600000000,2,16,65714285
82,2,2,16.03851,108.24755,4600000000,4,0,56097560
82,2,2,16.03851,108.24755,4600000000,4,0,56097560
70,0,0,16.03011,108.22785,4600000000,2,15,65714285
82,2,2,16.03851,108.24755,4600000000,4,0,56097560
70,4,2,16.03274,108.23179,4600000000,2,16,65714285
82,2,2,16.03851,108.24755,4600000000,4,0,56097560
65,3,2,16.07371,108.21071,4600000000,6,15,70769230
97,0,0,16.0143,108.19913,4600000000,1,16,47422680
105,3,2,16.01412,108.19179,4600000000,1,16,43809523
124,1,1,16.0606,108.18981,4600000000,6,15,37096774
123,3,2,16.04361,108.20663,4600000000,2,16,37398373
84,0,0,16.04688,108.2076,4600000000,2,16,54761904
65,3,2,16.03365,108.21956,4600000000,2,16,70769230
100,2,2,16.00844,108.22669,4600000000,1,16,46000000
51,4,4,16.06746,108.19719,4600000000,6,15,90196078
52,2,1,16.04673,108.24238,4600000000,4,16,88461538
63,4,4,16.07243,108.20271,4600000000,6,16,73015873
103,3,3,16.06523,108.20907,4600000000,6,15,44660194
100,3,2,16.03002,108.22549,4600000000,2,15,46000000
77,3,2,16.04454,108.21522,4600000000,2,15,59740259
330,0,0,16.1061,108.13558,4620000000,3,7,14000000
74,2,1,16.03358,108.21131,4630000000,1,16,62567567
76,2,2,16.04387,108.22051,4640000000,2,16,61052631
80,2,2,16.03795,108.24783,4640000000,4,0,58000000
125,2,2,15.99332,108.25314,4650000000,4,15,37200000
130,3,4,16.0417,108.24209,4650000000,4,15,35769230
85,3,3,16.0172,108.20458,4650000000,1,16,54705882
56,3,3,16.07688,108.21215,4650000000,2,15,83035714
138,0,0,15.98635,108.25687,4650000000,4,9,33695652
100,3,2,16.01206,108.2228,4650000000,1,16,46500000
86,3,4,16.05909,108.161,4650000000,3,16,54069767
52,0,0,16.05504,108.23528,4650000000,5,16,89423076
100,0,0,16.10663,108.25766,4650000000,5,9,46500000
68,2,2,16.07371,108.21071,4650000000,6,15,68382352
80,3,3,16.08157,108.16374,4650000000,3,16,58125000
60,3,3,16.05817,108.20961,4650000000,6,15,77500000
66,3,3,16.07371,108.21071,4650000000,6,15,70454545
54,3,4,16.07688,108.21215,4650000000,2,11,86111111
100,2,3,16.01066,108.2221,4650000000,1,16,46500000
75,3,2,16.03391,108.21354,4650000000,1,16,62000000
60,4,3,16.05647,108.20991,4650000000,6,15,77500000
52,3,3,16.05577,108.23296,4650000000,5,16,89423076
84,3,2,16.04454,108.21522,4650000000,2,16,55357142
76,2,2,16.04387,108.22051,4660000000,2,16,61315789
50,4,4,16.06746,108.19719,4670000000,6,15,93400000
47,4,3,16.08526,108.21779,4670000000,2,16,99361702
47,4,4,16.08526,108.21779,4670000000,2,16,99361702
82,2,2,16.03851,108.24755,4674000000,4,0,57000000
55,3,3,16.05173,108.22054,4680000000,2,15,85090909
100,3,3,16.01412,108.19179,4680000000,1,16,46800000
100,2,2,16.01412,108.19179,4690000000,1,16,46900000
70,4,3,16.04739,108.18375,4690000000,6,16,67000000
78,2,2,16.03391,108.21354,4700000000,1,16,60256410
115,4,2,16.09203,108.24714,4700000000,5,16,40869565
76,3,3,16.07962,108.16092,4700000000,3,16,61842105
70,3,3,16.03114,108.22694,4700000000,2,16,67142857
95,3,2,16.02563,108.21381,4700000000,1,16,49473684
100,3,2,16.0058,108.2198,4700000000,1,16,47000000
70,0,0,16.03309,108.21848,4700000000,2,16,67142857
73,3,2,16.03358,108.21131,4700000000,1,16,64383561
126,0,0,16.00005,108.21795,4700000000,1,9,37301587
100,3,3,38.89037,-77.03196,4700000000,1,16,47000000
70,3,3,16.03114,108.22694,4700000000,2,16,67142857
120,2,2,16.05827,108.174,4700000000,1,16,39166666
60,2,1,16.08922,108.21798,4700000000,2,16,78333333
90,2,2,15.98635,108.25687,4700000000,4,16,52222222
60,3,2,16.05504,108.23528,4700000000,5,16,78333333
68,3,3,16.0789,108.21699,4700000000,2,15,69117647
70,3,3,16.03114,108.22694,4700000000,2,16,67142857
101,3,2,16.06387,108.18914,4700000000,6,15,46534653
88,3,3,16.03163,108.22407,4700000000,2,16,53409090
207,0,0,16.08503,108.14319,4700000000,3,9,22705314
96,0,0,16.08441,108.23604,4700000000,5,9,48958333
84,0,0,16.07044,108.17027,4700000000,3,16,55952380
55,0,0,16.06401,108.22141,4700000000,2,16,85454545
82,2,2,16.03851,108.24755,4700000000,4,1,57317073
65,3,3,16.07688,108.21215,4700000000,2,15,72307692
70,4,3,16.07401,108.18057,4700000000,6,16,67142857
100,0,0,16.01959,108.22899,4700000000,1,7,47000000
68,3,3,16.0789,108.21699,4700000000,2,16,69117647
55,4,3,16.08073,108.21799,4700000000,2,15,85454545
64,2,3,16.04779,108.24168,4700000000,4,16,73437500
98,0,0,16.09214,108.24014,4700000000,5,9,47959183
85,5,3,16.06793,108.18581,4700000000,6,15,55294117
52,0,0,16.07074,108.23659,4700000000,5,16,90384615
70,0,0,16.03309,108.21848,4700000000,2,16,67142857
100,0,0,16.00641,108.23998,4700000000,4,14,47000000
60,3,3,16.03867,108.21691,4700000000,2,16,78333333
87,3,3,16.07191,108.17987,4700000000,6,16,54022988
72,3,2,16.02898,108.21231,4700000000,1,16,65277777
95,3,3,16.01478,108.2084,4700000000,1,16,49473684
73,2,2,16.03299,108.21183,4700000000,1,16,64383561
82,2,2,16.03851,108.24755,4700000000,4,1,57317073
84,0,0,16.07044,108.17027,4700000000,3,16,55952380
100,0,0,16.00641,108.23998,4700000000,4,7,47000000
70,3,3,16.03114,108.22694,4700000000,2,16,67142857
84,0,0,16.05704,108.17166,4700000000,3,16,55952380
89,0,0,16.03718,108.24387,4700000000,4,7,52808988
70,2,2,16.04221,108.2431,4700000000,4,16,67142857
56,3,2,16.08954,108.21764,4700000000,2,16,83928571
68,3,3,16.0789,108.21699,4700000000,2,16,69117647
70,3,3,16.03114,108.22694,4700000000,2,16,67142857
100,0,0,16.00671,108.2588,4700000000,4,7,47000000
105,0,0,16.07716,108.15993,4700000000,3,7,44761904
100,0,0,16.00671,108.2588,4700000000,4,7,47000000
82,2,2,16.03851,108.24755,4700000000,4,0,57317073
330,0,0,16.08412,108.16158,4700000000,3,7,14242424
100,0,0,16.02611,108.24381,4700000000,4,9,47000000
75,4,4,16.07896,108.16584,4700000000,3,16,62666666
72,0,0,16.0628,108.20987,4700000000,6,16,65277777
138,0,0,16.05827,108.174,4700000000,1,9,34057971
56,3,2,16.04454,108.21522,4700000000,2,15,83928571
100,0,0,16.00671,108.2588,4700000000,4,7,47000000
69,2,2,16.08856,108.23963,4700000000,5,16,68115942
86,2,2,16.03795,108.24783,4702000000,4,0,54674418
89,3,3,16.03851,108.24755,4717000000,4,2,53000000
105,3,2,16.03851,108.24755,4725000000,4,0,45000000
300,0,0,16.09512,108.13844,4725000000,3,7,15750000
300,0,0,16.09591,108.13013,4740000000,3,7,15800000
100,3,4,16.01171,108.21869,4750000000,1,16,47500000
100,4,3,16.01171,108.21869,4750000000,1,16,47500000
112,3,2,16.05515,108.21731,4750000000,2,15,42410714
122,3,3,16.05104,108.17479,4750000000,1,16,38934426
70,3,2,16.07486,108.17162,4750000000,3,16,67857142
70,0,0,16.05411,108.23483,4750000000,5,16,67857142
108,0,0,15.98635,108.25687,4750000000,4,9,43981481
100,3,2,15.98635,108.25687,4750000000,4,14,47500000
98,0,0,16.01533,108.22171,4750000000,1,9,48469387
70,3,3,16.07468,108.1763,4750000000,6,16,67857142
138,0,0,15.98635,108.25687,4750000000,4,7,34420289
51,2,1,16.08337,108.21652,4750000000,2,16,93137254
85,0,0,16.02252,108.21067,4750000000,1,9,55882352
99,0,0,16.01533,108.22171,4750000000,1,9,47979797
