area,room,toilet,lat,long,quan,loai_bds,price-VND
81,0,0,16.04973,108.24506,quan-ngu-hanh-son,mua-dat-tho-cu/,9600000000
79,4,3,16.03436,108.21845,quan-hai-chau,mua-nha-mat-tien-pho/,9600000000
100,10,3,16.03936,108.21654,quan-hai-chau,mua-nha-mat-tien-pho/,9600000000
76,0,0,16.05508,108.22148,quan-hai-chau,mua-nha-mat-tien-pho/,9600000000
104,3,2,16.0308,108.22772,quan-hai-chau,mua-nha-mat-tien-pho/,9650000000
91,2,1,16.02051,108.21143,quan-cam-le,mua-nha-mat-tien-pho/,9650000000
131,5,4,16.05827,108.174,quan-cam-le,mua-nha-mat-tien-pho/,9700000000
90,0,0,16.05877,108.21175,quan-thanh-khe,mua-nha-mat-tien-pho/,9700000000
114,0,0,16.03889,108.24683,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,9700000000
150,4,5,16.03163,108.22407,quan-hai-chau,mua-nha-mat-tien-pho/,9700000000
104,3,2,16.03011,108.22785,quan-hai-chau,mua-nha-mat-tien-pho/,9700000000
170,4,5,16.1061,108.13558,quan-lien-chieu,mua-nha-mat-tien-pho/,9700000000
81,0,0,16.04973,108.24506,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,9700000000
93,0,0,16.05877,108.21175,quan-thanh-khe,mua-nha-mat-tien-pho/,9700000000
170,5,5,16.1061,108.13558,quan-lien-chieu,mua-nha-mat-tien-pho/,9700000000
150,5,5,16.04404,108.22296,quan-hai-chau,mua-nha-mat-tien-pho/,9700000000
91,1,1,16.02051,108.21143,quan-cam-le,mua-nha-mat-tien-pho/,9700000000
175,30,30,16.0606,108.18981,quan-thanh-khe,mua-nha-mat-tien-pho/,9750000000
159,4,2,16.04361,108.20663,quan-hai-chau,mua-nha-mat-tien-pho/,9800000000
100,4,3,16.0598,108.23051,quan-son-tra,mua-nha-mat-tien-pho/,9800000000
87,3,3,16.07191,108.17987,quan-thanh-khe,mua-nha-mat-tien-pho/,9800000000
73,3,2,16.05375,108.21137,quan-hai-chau,mua-nha-hem-ngo/,9800000000
100,0,0,16.0698,108.18992,quan-thanh-khe,mua-nha-mat-tien-pho/,9800000000
73,3,2,16.05375,108.21137,quan-hai-chau,mua-nha-hem-ngo/,9800000000
97,3,4,16.03475,108.20878,quan-cam-le,mua-nha-mat-tien-pho/,9800000000
131,0,0,16.06591,108.24193,quan-son-tra,mua-nha-mat-tien-pho/,9800000000
73,3,2,16.05375,108.21137,quan-hai-chau,mua-nha-hem-ngo/,9800000000
96,0,0,16.05472,108.20585,quan-hai-chau,mua-nha-mat-tien-pho/,9850000000
96,0,0,16.05472,108.20585,quan-hai-chau,mua-nha-mat-tien-pho/,9850000000
96,0,0,16.05472,108.20585,quan-hai-chau,mua-nha-mat-tien-pho/,9850000000
144,5,4,16.09222,108.22568,quan-son-tra,mua-nha-mat-tien-pho/,9900000000
105,0,0,16.08881,108.22049,quan-hai-chau,mua-dat-tho-cu/,9900000000
100,0,0,16.07757,108.24216,quan-son-tra,mua-dat-tho-cu/,9900000000
170,0,0,16.04156,108.22326,quan-hai-chau,mua-dat-tho-cu/,9900000000
75,4,4,16.06838,108.19679,quan-thanh-khe,mua-nha-mat-tien-pho/,9900000000
169,0,0,16.05173,108.22054,quan-hai-chau,mua-dat-tho-cu/,9950000000
76,2,2,16.06399,108.21426,quan-hai-chau,mua-nha-mat-tien-pho/,9990000000
300,3,3,15.9927,108.25567,quan-ngu-hanh-son,mua-nha-biet-thu-lien-ke/,9999000000
112,0,0,16.03936,108.21654,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
80,0,0,16.08061,108.21562,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
95,4,3,16.0377,108.21407,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
100,16,16,16.02063,108.1965,quan-cam-le,mua-nha-mat-tien-pho/,10000000000
105,0,0,16.04245,108.21093,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
175,3,3,16.01607,108.22902,quan-cam-le,mua-nha-biet-thu-lien-ke/,10000000000
125,0,0,16.07457,108.18217,quan-thanh-khe,mua-dat-tho-cu/,10000000000
97,5,3,16.0436,108.21884,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
100,0,0,16.0606,108.18981,quan-thanh-khe,mua-nha-mat-tien-pho/,10000000000
95,4,3,16.0377,108.21407,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
105,0,0,16.07802,108.21446,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
125,0,0,16.06949,108.146,quan-lien-chieu,mua-nha-mat-tien-pho/,10000000000
60,0,0,16.04729,108.24194,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10000000000
60,0,0,16.04729,108.24194,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10000000000
120,4,5,16.03346,108.23031,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
150,5,4,16.04036,108.2171,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
150,5,5,16.04404,108.22296,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
300,0,0,16.02983,108.25417,quan-ngu-hanh-son,mua-dat-tho-cu/,10000000000
144,5,6,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
300,0,0,15.99107,108.23758,quan-ngu-hanh-son,mua-dat-tho-cu/,10000000000
165000,0,0,16.03746,108.0676,huyen-hoa-vang,mua-dat-tho-cu/,10000000000
100,4,4,16.03124,108.22654,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
217,3,3,16.06826,108.18784,quan-thanh-khe,mua-nha-mat-tien-pho/,10000000000
160,0,0,15.99357,108.21633,quan-cam-le,mua-dat-tho-cu/,10000000000
144,5,5,16.09222,108.22568,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
150,0,0,16.03526,108.23422,quan-hai-chau,mua-dat-nen-du-an/,10000000000
103,0,0,16.07331,108.24296,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
150,0,0,16.03526,108.23422,quan-hai-chau,mua-dat-tho-cu/,10000000000
80,3,3,16.06838,108.19679,quan-thanh-khe,mua-nha-mat-tien-pho/,10000000000
160,4,4,16.00425,108.22051,quan-cam-le,mua-nha-mat-tien-pho/,10000000000
180,3,2,16.09227,108.23095,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
160,0,0,16.04611,108.24474,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10000000000
58,3,4,16.05817,108.20961,quan-thanh-khe,mua-nha-mat-tien-pho/,10000000000
97,9,9,16.01264,108.25682,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10000000000
113,10,10,16.03936,108.21654,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
245,4,3,16.05222,108.17557,quan-cam-le,mua-nha-mat-tien-pho/,10000000000
144,4,3,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
102,14,14,16.01655,108.25572,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10000000000
62,0,0,16.04335,108.22148,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
126,4,4,16.05991,108.2237,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
300,0,0,16.02983,108.25417,quan-ngu-hanh-son,mua-dat-tho-cu/,10000000000
150,4,5,16.03163,108.22407,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
100,3,3,16.04331,108.2073,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
144,5,4,16.0669,108.21225,quan-thanh-khe,mua-nha-mat-tien-pho/,10000000000
40,3,3,16.07687,108.22035,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
144,4,5,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
98,3,2,16.03718,108.24387,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10000000000
144,5,4,16.09579,108.22874,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
71,3,3,16.04537,108.21836,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
144,3,3,16.09579,108.22874,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
144,3,3,16.09579,108.22874,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
300,0,0,15.98967,108.26234,quan-ngu-hanh-son,mua-dat-tho-cu/,10000000000
300,0,0,15.99389,108.23178,quan-ngu-hanh-son,mua-dat-tho-cu/,10000000000
83,3,4,16.04454,108.21522,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
300,0,0,15.98326,108.25256,quan-ngu-hanh-son,mua-dat-tho-cu/,10000000000
105,4,4,16.04245,108.21093,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
150,5,5,16.04404,108.22296,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
95,0,0,16.08038,108.21367,quan-hai-chau,mua-nha-mat-tien-pho/,10000000000
119,0,0,16.0692,108.23681,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
104,3,2,16.0698,108.18992,quan-thanh-khe,mua-nha-mat-tien-pho/,10000000000
112,6,6,16.06945,108.19848,quan-thanh-khe,mua-nha-mat-tien-pho/,10000000000
160,0,0,16.09694,108.24781,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
144,3,3,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10000000000
100,16,16,16.02063,108.1965,quan-cam-le,mua-nha-mat-tien-pho/,10000000000
110,12,5,16.01736,108.25447,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10100000000
144,4,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10180000000
144,5,5,16.09222,108.22568,quan-son-tra,mua-nha-mat-tien-pho/,10180000000
144,5,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10180000000
144,0,0,16.08328,108.22888,quan-son-tra,mua-dat-tho-cu/,10185000000
144,5,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,4,4,16.09222,108.22568,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,4,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,5,5,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-biet-thu-lien-ke/,10185000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10185000000
144,4,3,16.08328,108.22888,quan-son-tra,mua-nha-biet-thu-lien-ke/,10200000000
144,4,3,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
81,3,2,16.0609,108.21143,quan-thanh-khe,mua-nha-mat-tien-pho/,10200000000
144,0,0,16.08328,108.22888,quan-son-tra,mua-dat-nen-du-an/,10200000000
144,4,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.09579,108.22874,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.09433,108.22722,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
121,3,3,16.03653,108.20808,quan-cam-le,mua-nha-mat-tien-pho/,10200000000
120,3,4,16.03234,108.23186,quan-hai-chau,mua-nha-mat-tien-pho/,10200000000
300,0,0,15.98967,108.26234,quan-ngu-hanh-son,mua-dat-tho-cu/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,6,6,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
80,3,3,16.05451,108.20975,quan-hai-chau,mua-nha-mat-tien-pho/,10200000000
153,0,0,16.08737,108.2457,quan-son-tra,mua-dat-tho-cu/,10200000000
144,4,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10200000000
150,0,0,15.99582,108.26936,quan-ngu-hanh-son,mua-dat-tho-cu/,10200000000
115,7,5,16.05451,108.20975,quan-hai-chau,mua-nha-mat-tien-pho/,10250000000
106,0,0,16.06063,108.21655,quan-hai-chau,mua-dat-tho-cu/,10282000000
119,0,0,16.03734,108.22095,quan-hai-chau,mua-dat-tho-cu/,10300000000
100,4,4,16.0598,108.23051,quan-son-tra,mua-nha-biet-thu-lien-ke/,10300000000
176,0,0,16.0312,108.24007,quan-ngu-hanh-son,mua-dat-tho-cu/,10300000000
125,0,0,16.03734,108.22095,quan-hai-chau,mua-dat-tho-cu/,10300000000
144,4,4,16.09222,108.22568,quan-son-tra,mua-nha-mat-tien-pho/,10300000000
119,3,2,16.03734,108.22095,quan-hai-chau,mua-nha-mat-tien-pho/,10300000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10395000000
160,20,8,16.07435,108.17328,quan-thanh-khe,mua-nha-mat-tien-pho/,10400000000
168,3,3,16.05461,108.24057,quan-son-tra,mua-nha-hem-ngo/,10400000000
168,3,3,16.05461,108.24057,quan-son-tra,mua-nha-hem-ngo/,10400000000
168,3,3,16.05461,108.24057,quan-son-tra,mua-nha-hem-ngo/,10400000000
168,3,3,16.05461,108.24057,quan-son-tra,mua-nha-hem-ngo/,10400000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10490000000
120,4,5,16.03189,108.22936,quan-hai-chau,mua-nha-mat-tien-pho/,10490000000
144,0,0,16.08328,108.22888,quan-son-tra,mua-dat-nen-du-an/,10490000000
144,3,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10490000000
64,0,0,16.03473,108.21791,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
144,0,0,16.08328,108.22888,quan-son-tra,mua-dat-nen-du-an/,10500000000
92,9,10,16.05603,108.24547,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
105,14,1,16.07687,108.22035,quan-hai-chau,mua-nha-hem-ngo/,10500000000
90,0,0,16.06986,108.23666,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
90,0,0,16.07418,108.2402,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
152,11,11,16.09579,108.22874,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
50,2,2,16.05088,108.21586,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
105,7,8,16.05603,108.24547,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
58,4,4,16.04925,108.24134,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10500000000
144,4,4,16.03214,108.23095,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
108,23,23,16.03456,108.2218,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
120,0,0,16.03734,108.22095,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
215,0,0,16.04371,108.24491,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10500000000
132,0,0,16.02611,108.24381,quan-ngu-hanh-son,mua-dat-tho-cu/,10500000000
215,0,0,16.04371,108.24491,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10500000000
215,0,0,16.04371,108.24491,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10500000000
120,0,0,16.03734,108.22095,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
201,0,0,16.02983,108.25417,quan-ngu-hanh-son,mua-dat-tho-cu/,10500000000
144,4,3,16.09433,108.22722,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
100,0,0,16.0606,108.18981,quan-thanh-khe,mua-nha-mat-tien-pho/,10500000000
121,0,0,16.03653,108.20808,quan-cam-le,mua-nha-mat-tien-pho/,10500000000
138,4,4,16.07968,108.2143,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
144,7,7,16.04156,108.22326,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
120,0,0,16.03734,108.22095,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
144,4,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
117,2,2,16.04815,108.24409,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10500000000
110,3,3,16.03799,108.24602,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10500000000
110,3,3,16.03783,108.21455,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
320,7,7,16.04637,108.24607,quan-ngu-hanh-son,mua-can-ho-dich-vu/,10500000000
63,0,0,16.07085,108.20899,quan-thanh-khe,mua-nha-mat-tien-pho/,10500000000
100,0,0,16.04402,108.23856,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10500000000
71,3,3,16.05116,108.21258,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
125,0,0,16.07457,108.18217,quan-thanh-khe,mua-dat-tho-cu/,10500000000
197,0,0,16.05222,108.17557,quan-cam-le,mua-nha-mat-tien-pho/,10500000000
95,0,0,16.0721,108.22971,quan-son-tra,mua-dat-tho-cu/,10500000000
128,0,0,16.08521,108.24371,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
90,3,2,16.06427,108.23062,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
104,3,3,16.0698,108.18992,quan-thanh-khe,mua-nha-mat-tien-pho/,10500000000
197,0,0,16.04813,108.17485,quan-cam-le,mua-nha-mat-tien-pho/,10500000000
289,0,0,16.02374,108.24307,quan-ngu-hanh-son,mua-dat-tho-cu/,10500000000
100,0,0,16.0422,108.21353,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
101,0,0,16.05255,108.23446,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
215,0,0,16.04371,108.24491,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10500000000
69,0,0,16.05603,108.24547,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
50,5,5,16.0501,108.20917,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
50,2,3,16.0789,108.21699,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
90,0,0,16.06591,108.24193,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
120,0,0,16.03734,108.22095,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
151,11,11,16.09579,108.22874,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
350,12,12,16.0172,108.20458,quan-cam-le,mua-nha-mat-tien-pho/,10500000000
125,0,0,16.07245,108.19466,quan-thanh-khe,mua-dat-tho-cu/,10500000000
214,0,0,16.04371,108.24491,quan-ngu-hanh-son,mua-dat-tho-cu/,10500000000
102,3,3,16.05538,108.18766,quan-thanh-khe,mua-nha-mat-tien-pho/,10500000000
50,2,2,16.05088,108.21586,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
95,0,0,16.07555,108.24375,quan-son-tra,mua-nha-mat-tien-pho/,10500000000
46,3,3,16.06529,108.21943,quan-hai-chau,mua-nha-mat-tien-pho/,10500000000
98,8,8,16.0606,108.18981,quan-thanh-khe,mua-nha-mat-tien-pho/,10500000000
350,3,3,15.98967,108.26234,quan-ngu-hanh-son,mua-nha-biet-thu-lien-ke/,10500000000
100,11,12,16.04637,108.24607,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,10500000000
144,3,4,16.09433,108.22722,quan-son-tra,mua-nha-mat-tien-pho/,10530000000
170,0,0,16.0312,108.24007,quan-ngu-hanh-son,mua-dat-tho-cu/,10550000000
132,4,2,16.02051,108.21143,quan-cam-le,mua-nha-mat-tien-pho/,10568000000
106,2,2,16.05116,108.21258,quan-hai-chau,mua-nha-mat-tien-pho/,10600000000
82,4,2,16.05685,108.24449,quan-son-tra,mua-nha-hem-ngo/,10660000000
86,0,0,16.07751,108.22027,quan-hai-chau,mua-nha-mat-tien-pho/,10700000000
144,0,0,16.04258,108.214,quan-hai-chau,mua-nha-mat-tien-pho/,10700000000
220,0,0,16.09412,108.2287,quan-son-tra,mua-dat-tho-cu/,10700000000
115,7,4,16.05451,108.20975,quan-hai-chau,mua-nha-mat-tien-pho/,10795000000
160,0,0,16.08134,108.22128,quan-hai-chau,mua-nha-mat-tien-pho/,10800000000
80,0,0,16.05451,108.20975,quan-hai-chau,mua-nha-mat-tien-pho/,10800000000
80,0,0,16.08122,108.24407,quan-son-tra,mua-nha-mat-tien-pho/,10800000000
100,4,5,16.09384,108.24476,quan-son-tra,mua-nha-biet-thu-lien-ke/,10800000000
115,7,4,16.05451,108.20975,quan-hai-chau,mua-nha-mat-tien-pho/,10800000000
117,4,4,16.03396,108.21722,quan-hai-chau,mua-nha-mat-tien-pho/,10800000000
200,0,0,16.01238,108.22979,quan-cam-le,mua-dat-tho-cu/,10800000000
134,0,0,16.00954,108.20659,quan-cam-le,mua-dat-tho-cu/,10800000000
105,2,2,16.0593,108.18531,quan-thanh-khe,mua-nha-mat-tien-pho/,10800000000
81,4,3,16.06002,108.21353,quan-thanh-khe,mua-nha-mat-tien-pho/,10800000000
80,3,3,16.05451,108.20975,quan-hai-chau,mua-nha-mat-tien-pho/,10800000000
88,6,6,16.07686,108.23455,quan-son-tra,mua-can-ho-dich-vu/,10800000000
144,3,3,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10800000000
80,3,3,16.05451,108.20975,quan-hai-chau,mua-nha-mat-tien-pho/,10800000000
144,3,3,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,10800000000
128,0,0,16.07968,108.2143,quan-hai-chau,mua-nha-mat-tien-pho/,10900000000
157,0,0,16.04335,108.22148,quan-hai-chau,mua-dat-tho-cu/,10900000000
138,0,0,16.08061,108.21562,quan-hai-chau,mua-nha-mat-tien-pho/,10900000000
115,7,5,16.0545,108.20975,quan-thanh-khe,mua-nha-mat-tien-pho/,10900000000
150,3,4,16.0412,108.21048,quan-hai-chau,mua-nha-mat-tien-pho/,10900000000
115,7,5,16.0545,108.20975,quan-thanh-khe,mua-nha-mat-tien-pho/,10900000000
125,3,3,16.07033,108.17243,quan-lien-chieu,mua-nha-mat-tien-pho/,10950000000
119,0,0,16.03734,108.22095,quan-hai-chau,mua-dat-tho-cu/,10999000000
250,4,5,15.9892,108.25595,quan-ngu-hanh-son,mua-nha-biet-thu-lien-ke/,10999000000
156,2,1,16.0603,108.23628,quan-son-tra,mua-nha-mat-tien-pho/,11000000000
58,2,2,16.04335,108.22148,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
144,3,3,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,11000000000
76,0,0,16.05508,108.22148,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
140,4,4,16.07446,108.16166,quan-lien-chieu,mua-nha-mat-tien-pho/,11000000000
112,9,9,16.03936,108.21654,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
162,3,2,16.03867,108.21691,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
90,2,6,16.04082,108.21551,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
180,2,2,16.08417,108.21861,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
180,4,3,16.08417,108.21861,quan-hai-chau,mua-nha-hem-ngo/,11000000000
68,4,4,16.08134,108.22128,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
75,3,4,16.0606,108.18981,quan-thanh-khe,mua-nha-mat-tien-pho/,11000000000
98,6,3,16.03631,108.21548,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
100,5,4,16.06826,108.18784,quan-thanh-khe,mua-nha-mat-tien-pho/,11000000000
144,4,4,16.09579,108.22874,quan-son-tra,mua-nha-mat-tien-pho/,11000000000
165,0,0,16.05603,108.24547,quan-son-tra,mua-dat-tho-cu/,11000000000
155,0,0,16.05957,108.23875,quan-son-tra,mua-dat-tho-cu/,11000000000
99,0,0,16.08778,108.2463,quan-son-tra,mua-dat-tho-cu/,11000000000
75,0,0,16.04853,108.24549,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,11000000000
84,3,3,16.0606,108.18981,quan-thanh-khe,mua-nha-mat-tien-pho/,11000000000
165,0,0,16.05603,108.24547,quan-son-tra,mua-dat-tho-cu/,11000000000
75,3,3,16.0606,108.18981,quan-thanh-khe,mua-nha-mat-tien-pho/,11000000000
75,3,3,16.0606,108.18981,quan-thanh-khe,mua-nha-mat-tien-pho/,11000000000
134,0,0,16.05684,108.20377,quan-hai-chau,mua-dat-tho-cu/,11000000000
82,3,2,16.08936,108.24578,quan-son-tra,mua-nha-mat-tien-pho/,11000000000
81,0,0,16.06059,108.21058,quan-thanh-khe,mua-nha-mat-tien-pho/,11000000000
375,0,0,15.98967,108.26234,quan-ngu-hanh-son,mua-dat-tho-cu/,11000000000
113,3,3,16.0692,108.23681,quan-son-tra,mua-nha-biet-thu-lien-ke/,11000000000
250,3,3,16.02983,108.25417,quan-ngu-hanh-son,mua-nha-biet-thu-lien-ke/,11000000000
90,4,3,16.0597,108.21212,quan-thanh-khe,mua-nha-mat-tien-pho/,11000000000
105,5,5,16.01412,108.19179,quan-cam-le,mua-nha-mat-tien-pho/,11000000000
112,9,9,16.03936,108.21654,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
155,0,0,16.04335,108.22148,quan-hai-chau,mua-dat-tho-cu/,11000000000
144,5,4,16.08328,108.22888,quan-son-tra,mua-nha-mat-tien-pho/,11000000000
129,6,3,16.03405,108.21588,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
169,0,0,16.0721,108.22971,quan-son-tra,mua-dat-tho-cu/,11000000000
180,0,0,16.02967,108.22818,quan-hai-chau,mua-dat-tho-cu/,11000000000
100,0,0,16.07109,108.18715,quan-thanh-khe,mua-nha-mat-tien-pho/,11000000000
150,5,4,16.0344,108.23098,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
286,3,3,16.04361,108.20663,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
286,0,0,16.04361,108.20663,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
375,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-tho-cu/,11000000000
80,0,0,16.08122,108.24407,quan-son-tra,mua-nha-mat-tien-pho/,11000000000
85,0,0,16.0597,108.21212,quan-thanh-khe,mua-nha-mat-tien-pho/,11000000000
150,5,4,16.0412,108.21048,quan-hai-chau,mua-nha-mat-tien-pho/,11000000000
179,0,0,16.0423,108.24603,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,11000000000
