area,room,toilet,lat,long,price-VND,loai_bds-code
21,2,1,16.06774,108.21766,1750000000,15
144,5,5,16.09222,108.22568,10180000000,16
35,2,2,16.07356,108.22082,2550000000,16
80,0,0,16.02051,108.21143,7500000000,9
90,3,2,16.03277,108.22202,4300000000,16
82,0,0,15.97666,108.23353,1790000000,9
80,3,2,16.07422,108.13483,2580000000,15
117,3,2,16.01412,108.19179,5900000000,16
100,4,4,16.0598,108.23051,10300000000,14
115,0,0,16.04978,108.24067,12500000000,16
64,0,0,16.03473,108.21791,5700000000,16
70,0,0,16.07422,108.13483,1390000000,9
65,4,3,16.06201,108.19068,8700000000,16
171,2,2,16.05745,108.21305,19500000000,16
82,3,3,16.06509,108.22178,8300000000,15
85,0,0,15.97666,108.23353,1250000000,9
77,2,2,16.0558,108.22367,6160000000,0
86,4,2,16.03328,108.22257,4200000000,16
92,0,0,16.07899,108.2125,8000000000,16
144,4,4,16.09222,108.22568,11600000000,16
82,2,1,16.03788,108.21496,5600000000,16
30,3,2,16.07687,108.22035,3850000000,15
120,4,5,16.03346,108.23031,1000000000,16
120,5,5,16.03346,108.23031,14500000000,14
65,0,0,16.05173,108.22054,2600000000,9
144,4,4,16.08328,108.22888,10180000000,16
40,2,1,16.07191,108.17987,1999000000,15
75,2,2,16.0558,108.22367,2700000000,0
100,0,0,16.05675,108.21713,800000000,9
82,2,2,16.03851,108.24755,4218000000,0
140,0,0,16.06613,108.24356,18000000000,9
90,0,0,16.02983,108.25417,2100000000,9
52,0,0,16.0545,108.20975,2300000000,16
126,4,4,16.0675,108.21977,20000000000,16
50,2,2,16.07687,108.22035,3750000000,15
150,0,0,16.0423,108.24603,2500000000,7
144,3,4,16.08328,108.22888,5200000000,16
65,5,4,16.07867,108.22043,5900000000,15
51,2,2,16.05903,108.1873,2750000000,15
54,1,1,16.1061,108.13558,3000000000,0
80,0,0,16.0501,108.20917,3200000000,7
144,5,4,16.09433,108.22722,11200000000,16
58,0,0,16.07371,108.21071,1850000000,9
115,0,0,16.03889,108.24683,8500000000,16
82,0,0,16.04176,108.21259,6900000000,16
144,7,7,16.04156,108.22326,10500000000,16
73,3,2,16.05833,108.17932,1850000000,15
100,4,4,16.0098,108.21884,5000000000,16
169,0,0,16.05173,108.22054,9950000000,9
75,1,1,16.07729,108.17301,4200000000,16
42,4,3,16.05329,108.22126,3800000000,16
35,2,2,16.06964,108.20322,1870000000,15
74,3,2,16.07085,108.20899,3300000000,15
70,4,4,16.0501,108.20917,5480000000,15
85,3,2,16.08214,108.16009,4380000000,16
64,4,4,16.06056,108.23466,8500000000,16
144,3,3,16.08328,108.22888,10800000000,16
100,0,0,16.06348,108.18106,6000000000,9
60,3,2,16.07402,108.21273,3750000000,16
54,1,2,16.1061,108.13558,2500000000,3
75,0,0,16.02791,108.18997,2050000000,9
111,0,0,15.99107,108.23758,2850000000,7
84,0,0,16.03553,108.21571,5500000000,16
65,2,2,16.06593,108.19247,6900000000,16
49,2,2,16.07528,108.21822,7000000000,16
51,0,0,16.08337,108.21652,4790000000,16
67,3,3,16.07867,108.22043,3520000000,15
150,5,6,16.09591,108.13013,7000000000,16
100,5,4,16.03936,108.21654,9200000000,16
76,0,0,16.06435,108.15232,2380000000,9
64,2,2,16.03403,108.21951,3900000000,16
76,3,4,16.08151,108.16028,4150000000,16
51,0,0,16.03676,108.18753,2400000000,9
100,0,0,16.02611,108.24381,4700000000,9
82,0,0,16.03783,108.21455,6370000000,16
77,0,0,16.09023,108.24266,2380000000,9
72,0,0,16.07422,108.13483,6300000000,9
56,5,2,16.05406,108.2194,2800000000,15
180,0,0,16.00641,108.23998,9000000000,9
58,2,2,16.06851,108.20916,3500000000,15
45,3,3,16.07371,108.21071,5700000000,16
100,0,0,15.98967,108.26234,1650000000,7
144,4,3,16.08328,108.22888,11000000000,16
64,3,3,16.06582,108.19011,4300000000,15
53,6,7,16.08441,108.23604,6000000000,16
91,0,0,16.0593,108.18531,6100000000,9
80,2,2,16.0654,108.18127,3600000000,16
92,3,3,16.03113,108.226,8000000000,16
75,3,2,16.07516,108.23167,3300000000,15
88,4,2,16.06791,108.20152,3000000000,15
100,0,0,16.09997,108.13796,3800000000,9
29,2,2,16.06646,108.21932,2150000000,15
44,2,2,16.07243,108.20271,2600000000,15
63,3,2,16.06433,108.19121,2950000000,15
110,0,0,16.10216,108.13183,2300000000,7
133,0,0,16.12544,108.1132,3199000000,9
93,0,0,16.04404,108.22296,7600000000,9
60,0,0,16.04883,108.21071,3600000000,16
144,5,5,16.09222,108.22568,12400000000,16
88,0,0,16.03835,108.24656,6700000000,16
159,4,2,16.04361,108.20663,9800000000,16
85,4,2,16.07412,108.17429,3800000000,16
61,2,1,16.07191,108.17987,1680000000,11
90,0,0,15.98635,108.25687,2950000000,7
85,0,0,15.97666,108.23353,1590000000,9
52,2,2,16.07243,108.20271,2500000000,15
90,0,0,16.05067,108.15756,1700000000,9
90,3,2,16.02974,108.242,4200000000,16
81,3,3,16.07243,108.20271,12500000000,16
60,3,3,16.05284,108.16713,3650000000,16
125,0,0,16.02978,108.20874,15000000000,9
80,2,2,16.06306,108.24195,4300000000,0
53,3,3,16.04387,108.22051,3700000000,16
148,3,3,16.04117,108.17091,6200000000,16
85,5,5,16.0501,108.20917,13500000000,16
80,2,2,16.0598,108.23051,2850000000,0
82,2,2,16.03851,108.24755,4537000000,0
120,0,0,16.0669,108.21225,7000000000,16
144,3,4,16.09579,108.22874,10200000000,16
120,4,4,16.03118,108.22733,18500000000,16
40,2,2,16.0669,108.21225,2800000000,15
183,2,1,16.07422,108.13483,7100000000,16
144,5,4,16.09222,108.22568,9900000000,16
35,1,1,16.05762,108.23751,750000000,4
87,0,0,16.04402,108.23856,4950000000,9
75,3,4,16.08677,108.24479,6300000000,16
79,3,3,16.03844,108.21584,8000000000,16
75,0,0,16.06814,108.15133,3650000000,7
54,2,1,16.03163,108.22407,2680000000,15
81,0,0,16.04973,108.24506,9500000000,16
82,2,2,16.03851,108.24755,4015000000,0
55,0,0,16.0789,108.21699,3250000000,16
100,2,2,16.03718,108.24387,5700000000,16
53,3,2,16.05515,108.21731,3580000000,16
42,3,3,16.03436,108.21845,3150000000,15
90,4,3,16.06076,108.16968,5350000000,16
180,0,0,15.98635,108.25687,1800000000,7
90,4,4,16.06076,108.16968,5300000000,16
70,3,3,16.05991,108.2237,4800000000,15
56,3,4,16.08922,108.21798,5200000000,16
100,3,2,16.05827,108.174,5000000000,16
134,0,0,16.05684,108.20377,11000000000,9
100,0,0,16.05067,108.15756,3050000000,9
80,0,0,16.07376,108.16752,3500000000,16
75,0,0,16.0752,108.24058,6200000000,9
45,2,2,16.06756,108.20497,2780000000,15
176,0,0,16.05745,108.21305,16000000000,9
69,2,2,16.07422,108.13483,680000000,0
71,2,2,16.08024,108.22089,2600000000,0
90,0,0,16.02983,108.25417,2700000000,7
51,3,3,16.0675,108.21977,3700000000,15
121,0,0,16.09775,108.08974,1850000000,7
62,3,3,16.05676,108.16851,3320000000,15
82,2,2,16.03851,108.24755,4700000000,0
100,0,0,16.09512,108.13844,2200000000,7
95,0,0,16.07446,108.16166,3990000000,7
62,1,1,16.03851,108.24755,3500000000,0
103,0,0,16.07243,108.20271,2500000000,9
86,0,0,16.00728,108.22488,4000000000,16
56,3,2,16.0501,108.20917,5600000000,15
132,0,0,16.05638,108.24681,17000000000,9
81,0,0,16.02577,108.20979,2800000000,9
40,3,3,16.05675,108.21713,3450000000,15
82,2,2,16.03851,108.24755,3000000000,1
144,0,0,16.04258,108.214,10700000000,16
50,1,1,16.04402,108.23856,1500000000,0
63,3,2,16.06746,108.19719,2900000000,15
68,2,2,16.05224,108.24686,2900000000,0
82,3,2,16.0724,108.16904,3900000000,16
76,2,1,16.0603,108.23628,5650000000,16
57,3,3,16.06851,108.20916,4450000000,15
60,2,2,16.04076,108.21777,1600000000,0
100,0,0,16.10162,108.13178,2400000000,9
90,0,0,16.10454,108.25893,5400000000,9
127,5,5,16.06448,108.2396,18500000000,16
80,0,0,16.03113,108.226,5000000000,16
125,0,0,16.05903,108.1873,5300000000,16
81,0,0,16.06261,108.1914,5600000000,16
57,1,1,16.04688,108.2076,2750000000,15
80,0,0,16.04402,108.23856,6400000000,9
56,0,0,16.0606,108.18981,1870000000,9
60,3,3,16.06838,108.19679,3800000000,15
88,0,0,16.06922,108.23562,7500000000,9
50,2,2,16.06756,108.20497,2300000000,15
95,3,3,16.03163,108.22407,11500000000,16
90,4,2,16.02973,108.22126,4400000000,16
80,3,2,16.05827,108.174,3550000000,15
144,6,6,16.08328,108.22888,10200000000,16
68,0,0,16.04335,108.22148,4900000000,16
72,0,0,16.07327,108.17901,4300000000,16
148,0,0,16.05607,108.09024,900000000,11
60,3,3,16.06018,108.16693,3190000000,15
45,2,2,16.04454,108.21522,3350000000,15
58,3,3,16.04361,108.20663,5290000000,15
82,2,2,16.03851,108.24755,3400000000,0
47,3,2,16.08134,108.22128,7500000000,16
90,2,1,16.0545,108.20975,6350000000,16
100,3,3,16.03851,108.24755,5204000000,0
74,3,2,16.06018,108.16693,3500000000,15
98,6,3,16.03631,108.21548,11000000000,16
100,0,0,15.97666,108.23353,1400000000,9
110,0,0,16.0501,108.20917,6500000000,16
110,0,0,16.05827,108.174,3150000000,9
80,2,2,16.03788,108.21496,5600000000,16
115,5,5,16.06313,108.16023,4200000000,16
75,2,2,16.08959,108.24015,4000000000,16
105,3,3,16.0401,108.24717,4000000000,3
105,3,3,16.03851,108.24755,3500000000,0
120,0,0,15.99107,108.23758,2520000000,9
48,0,0,16.06387,108.18914,2700000000,16
100,0,0,15.98093,108.27226,3100000000,7
43,3,3,16.0789,108.21699,3600000000,15
100,3,3,16.00145,108.22203,12000000,16
82,2,2,16.03851,108.24755,3900000000,0
55,3,3,16.02531,108.21319,4900000000,16
78,3,2,16.04259,108.21995,3500000000,16
62,0,0,16.06582,108.19011,4250000000,15
160,0,0,16.04036,108.2171,15200000000,9
62,3,2,16.06838,108.19679,3650000000,15
31,2,2,16.06997,108.21885,2270000000,16
85,0,0,16.04516,108.21677,6600000000,16
177,0,0,16.04611,108.24474,8200000000,7
100,0,0,16.05222,108.17557,2300000000,9
50,2,2,16.03113,108.226,2600000000,15
80,0,0,16.07996,108.16265,4850000000,16
100,0,0,15.98635,108.25687,1600000000,9
160,0,0,15.98635,108.25687,7680000000,7
85,2,2,16.03851,108.24755,2000000000,0
190,0,0,16.08778,108.2463,21000000000,9
52,3,3,16.06087,108.21717,3900000000,16
144,3,4,16.08328,108.22888,10185000000,14
52,2,1,16.16203,108.10753,1900000000,11
76,0,0,16.05815,108.14707,3850000000,9
65,2,1,16.09384,108.24476,2700000000,15
76,0,0,16.07743,108.16546,6500000000,16
144,5,5,16.08328,108.22888,11600000000,16
57,2,2,16.06446,108.21066,5000000000,15
82,2,2,16.03851,108.24755,4015000000,0
100,0,0,16.00671,108.2588,4700000000,7
140,0,0,16.04361,108.20663,18000000000,9
95,3,3,16.07858,108.1587,6300000000,16
72,5,4,16.02982,108.22054,6890000000,16
66,0,0,16.05995,108.2118,5600000000,16
110,4,4,15.99332,108.25314,5200000000,16
90,7,7,16.02982,108.22054,7500000000,16
68,0,0,16.04853,108.24549,8900000000,16
53,3,3,16.07468,108.1763,3300000000,15
75,0,0,16.03406,108.17856,3100000000,15
100,4,4,16.07371,108.21071,4300000000,15
60,7,7,16.05271,108.24424,8500000000,16
52,2,2,16.05088,108.21586,2570000000,15
80,0,0,16.03513,108.21985,7000000000,16
70,3,3,16.03272,108.21844,6300000000,16
104,0,0,16.0501,108.20917,5900000000,16
80,0,0,16.03845,108.21751,7500000000,16
54,2,1,16.08943,108.24018,1550000000,0
77,2,1,16.05559,108.23997,4950000000,16
40,2,2,16.05817,108.20961,2390000000,15
47,2,2,16.05448,108.18343,2100000000,15
85,4,3,16.07033,108.17243,5495000000,16
110,0,0,16.06009,108.18561,8000000000,9
60,2,1,15.99582,108.26936,3600000000,1
82,2,2,16.03851,108.24755,3500000000,0
100,0,0,16.00641,108.23998,2200000000,9
82,2,2,16.03851,108.24755,4000000000,0
112,0,0,16.06838,108.19679,8000000000,16
120,0,0,16.01607,108.22902,950000000,7
56,3,2,16.06838,108.19679,3180000000,15
90,0,0,16.06427,108.23062,11500000000,16
60,2,2,16.0606,108.18981,2550000000,15
80,3,3,16.07422,108.13483,1550000000,0
44,2,1,16.0669,108.21225,1900000000,15
44,1,1,16.05089,108.15036,2436000000,3
90,0,0,16.05243,108.1776,2750000000,9
120,3,3,16.08759,108.23913,6500000000,16
102,0,0,15.99231,108.20072,2700000000,9
105,0,0,16.09579,108.22874,3300000000,9
138,3,3,16.05085,108.24319,5950000000,15
144,4,3,16.08328,108.22888,10200000000,16
43,3,2,16.07432,108.21769,2200000000,15
73,0,0,16.06842,108.24122,8200000000,16
60,0,0,16.05867,108.24109,2000000000,9
166,0,0,16.08122,108.24407,19000000000,9
100,0,0,16.0698,108.18992,9800000000,16
72,2,3,15.98635,108.25687,1800000000,0
100,2,2,16.07716,108.15993,5000000000,16
170,4,3,16.07457,108.18217,4000000000,15
40,2,2,16.0608,108.20521,2879000000,15
90,3,2,16.07405,108.22958,5200000000,16
150,0,0,15.98635,108.25687,1350000000,7
50,4,3,16.04454,108.21522,3600000000,15
54,0,0,16.07191,108.17987,2300000000,9
55,3,2,16.05504,108.23528,3590000000,16
50,4,4,16.03163,108.22407,4500000000,16
80,4,3,16.03653,108.20808,5100000000,16
100,4,6,16.07401,108.18057,8400000000,16
106,0,0,15.97666,108.23353,1500000000,9
60,2,2,16.06606,108.18659,1950000000,15
26,1,1,16.03328,108.22257,580000000,0
32,3,2,16.05515,108.21731,2290000000,15
67,4,4,16.08562,108.21912,4900000000,15
57,2,2,16.0675,108.21977,2150000000,15
75,2,1,16.08959,108.24015,3300000000,16
72,2,2,16.07422,108.13483,1080000000,0
81,3,3,16.04419,108.21829,3250000000,15
72,0,0,16.08264,108.16169,2500000000,16
40,3,2,16.05515,108.21731,2350000000,15
65,0,0,16.06793,108.18581,2200000000,7
97,1,1,16.04454,108.21522,2950000000,15
50,3,3,16.04415,108.21923,3530000000,15
64,0,0,16.09465,108.22813,3000000000,16
100,4,4,16.05504,108.23528,6000000000,16
74,3,3,16.03847,108.21274,6000000000,16
100,3,2,16.03002,108.22549,4600000000,15
175,0,0,15.96639,108.18096,647000000,9
46,4,4,16.07567,108.2178,3480000000,15
100,3,3,16.05827,108.174,5200000000,16
90,0,0,15.99388,108.23889,1555000000,9
96,6,6,16.07486,108.17162,5270000000,16
90,0,0,15.98704,108.2667,3100000000,9
75,4,3,16.06702,108.20747,2790000000,15
93,4,4,16.04112,108.21221,6250000000,16
92,0,0,16.07899,108.2125,8300000000,16
150,0,0,16.05192,108.16724,2700000000,7
91,0,0,16.07191,108.17987,3700000000,9
125,0,0,16.07457,108.18217,9500000000,16
100,0,0,16.02402,108.21324,6500000000,16
70,3,4,16.08428,108.15575,3550000000,15
112,0,0,15.98326,108.25256,2450000000,9
180,0,0,15.9511,108.14006,650000000,7
41,3,2,16.07371,108.21071,2780000000,15
80,0,0,16.05302,108.16651,2850000000,9
50,3,2,16.05448,108.18343,2450000000,15
105,3,3,16.03177,108.23198,8000000000,16
100,0,0,16.0422,108.21353,13000000000,16
105,0,0,16.07446,108.16166,5200000000,7
79,3,2,16.07422,108.13483,600000000,0
150,0,0,16.05192,108.16724,3700000000,7
70,3,4,16.03274,108.23179,5000000,16
90,2,6,16.04082,108.21551,11000000000,16
66,0,0,16.06997,108.21885,5900000000,16
100,0,0,15.9923,108.26758,2400000000,9
100,3,4,16.00992,108.22554,5100000000,16
120,0,0,16.0721,108.22971,9000000000,9
95,4,4,16.01676,108.20866,7600000000,16
52,0,0,16.07243,108.20271,1600000000,9
75,0,0,16.04454,108.21522,4500000000,16
50,3,2,16.04739,108.18375,3400000000,15
80,4,4,16.05448,108.18343,6350000000,16
80,4,3,16.06826,108.18784,3050000000,15
100,0,0,15.99246,108.21312,3490000000,9
88,4,3,16.06942,108.18316,5700000000,16
82,3,3,16.02791,108.18997,2900000000,15
105,3,3,16.03851,108.24755,945000000,3
127,0,0,16.01959,108.22899,7000000000,9
125,0,0,16.02978,108.20874,15200000000,9
85,0,0,16.02252,108.21067,5300000000,16
82,2,2,16.03851,108.24755,4600000000,0
100,2,2,16.05192,108.16724,2199000000,16
82,2,2,16.03851,108.24755,4000000000,0
57,3,2,16.07031,108.21342,3000000000,16
50,0,0,16.07802,108.21446,3950000000,16
51,3,3,16.05697,108.23401,3900000000,16
67,2,1,16.03163,108.22407,5900000000,16
105,5,5,16.01412,108.19179,11000000000,16
80,3,3,16.04915,108.18531,3980000000,15
65,2,1,16.05222,108.17557,1850000000,15
80,3,3,16.05451,108.20975,10800000000,16
94,3,3,16.05026,108.17358,4300000000,16
82,2,2,16.03851,108.24755,5500000000,0
50,2,1,16.08437,108.23037,2850000000,16
174,7,7,16.07422,108.13483,2700000000,16
55,0,0,16.05375,108.21137,2150000000,9
52,2,2,16.05088,108.21586,2570000000,16
105,0,0,15.99582,108.26936,1700000000,9
90,0,0,16.10909,108.13038,2500000000,7
50,4,4,16.06352,108.20856,4100000000,15
50,2,2,16.0669,108.21225,2380000000,15
78,0,0,16.05342,108.23435,5500000000,9
90,4,4,16.03153,108.21871,7300000000,16
82,2,2,16.03851,108.24755,4400000000,0
120,5,4,16.03011,108.22785,14900000000,14
36,2,2,16.06838,108.19679,2090000000,15
60,0,0,16.07191,108.17987,4250000000,9
67,3,3,16.06531,108.23834,3090000000,15
92,0,0,16.08109,108.21224,8300000000,16
189,0,0,16.05559,108.23997,70000000,9
55,3,3,16.05173,108.22054,4680000000,15
47,3,4,16.02106,108.21513,5600000000,16
81,2,2,16.01607,108.22902,2600000000,16
74,4,5,16.03299,108.21183,6500000000,16
50,3,3,16.07688,108.21215,4400000000,15
148,0,0,16.0603,108.23628,9200000000,16
170,0,0,16.05685,108.24449,11500000000,16
85,4,2,16.07243,108.20271,3000000000,15
88,0,0,16.07802,108.21446,6300000000,16
82,2,1,16.03788,108.21496,5600000000,16
110,0,0,15.98635,108.25687,4500000000,7
115,1,1,16.03692,108.24453,8600000000,16
60,0,0,16.05088,108.21586,1990000000,9
84,2,2,16.06228,108.237,3200000000,15
70,2,1,16.07422,108.13483,1000000000,16
70,0,0,16.08042,108.14686,1950000000,9
26,2,2,16.07195,108.20127,1690000000,15
60,3,2,16.05283,108.15402,2700000000,15
40,3,3,16.05441,108.2118,3850000000,16
62,3,2,16.08701,108.21539,4900000000,16
92,4,3,16.03436,108.21845,9000000000,16
100,0,0,15.98635,108.25687,2100000000,7
59,5,4,16.05519,108.20532,6600000000,16
70,4,4,16.03309,108.21848,6500000000,16
65,1,1,16.07422,108.13483,900000000,0
132,0,0,16.07957,108.2439,9200000000,9
45,2,1,16.06268,108.21976,1950000000,15
68,2,2,15.98635,108.25687,1800000000,0
104,0,0,16.0789,108.21699,8500000000,16
114,1,1,16.05104,108.17479,2950000000,16
175,3,3,16.01607,108.22902,10000000000,14
124,0,0,16.11587,108.2966,4600000000,16
100,0,0,15.98635,108.25687,1500000000,7
75,0,0,16.09352,108.24243,4500000000,9
81,0,0,16.0593,108.18531,7000000000,16
75,0,0,16.05833,108.17932,2030000000,9
110,0,0,16.06076,108.16968,11000000000,16
105,3,4,16.07422,108.13483,2835000000,16
17,2,2,16.05515,108.21731,1448000000,15
112,6,6,16.06945,108.19848,10000000000,16
73,2,2,16.02577,108.20979,3900000000,16
108,0,0,16.07743,108.16546,6000000000,9
120,4,3,16.00034,108.19065,2200000000,16
118,0,0,15.99388,108.23889,1500000000,9
68,2,2,16.06793,108.18581,1790000000,15
40,2,2,16.05745,108.21305,1890000000,15
47,2,2,16.05375,108.21137,2720000000,15
74,2,2,16.1061,108.13558,3700000000,0
112,0,0,16.03718,108.24387,6700000000,9
79,3,3,16.03844,108.21584,8000000000,16
100,0,0,16.06531,108.23834,4800000000,9
100,3,3,16.02051,108.21143,9500000000,16
99,0,0,16.05455,108.22118,9500000000,9
56,3,3,16.05817,108.20961,4100000000,16
95,0,0,15.98936,108.27118,1800000000,7
78,2,2,16.03851,108.24755,3900000000,0
100,0,0,16.09591,108.13013,2700000000,7
80,3,3,16.09384,108.24476,5900000000,16
100,0,0,16.00641,108.23998,4100000000,9
114,3,3,16.07074,108.23659,14000000000,16
52,3,4,16.0597,108.21212,3400000000,15
90,0,0,16.07798,108.15867,4100000000,16
129,0,0,16.02191,108.20959,7000000000,9
68,4,4,16.07867,108.22043,3600000000,15
136,3,2,16.08933,108.14701,2950000000,15
45,2,2,16.05558,108.18428,1950000000,15
78,2,2,16.03851,108.24755,852000000,3
140,4,3,16.06009,108.18561,8900000000,16
105,3,2,16.03851,108.24755,5557000000,11
108,0,0,16.05103,108.17899,3700000000,16
150,0,0,16.09512,108.13844,2250000000,7
70,0,0,16.07604,108.14469,1850000000,9
37,1,1,16.05559,108.23997,700000000,4
100,0,0,15.97666,108.23353,1900000000,9
85,0,0,15.99582,108.26936,1400000000,7
40,1,1,16.08423,108.24587,4000000,0
55,0,0,16.0608,108.20521,4300000000,9
57,3,2,16.08042,108.14686,2450000000,15
85,3,2,15.99033,108.26709,3000000000,16
93,0,0,16.06076,108.16968,3300000000,9
40,0,0,16.07728,108.22003,2390000000,9
150,0,0,15.98967,108.26234,5800000000,7
102,0,0,15.97666,108.23353,1600000000,9
50,2,2,16.0669,108.21225,2380000000,11
22,0,1,16.05762,108.23751,550000000,0
45,3,2,16.05108,108.21813,2600000000,15
46,1,1,16.03848,108.24045,1400000000,0
67,3,3,16.03114,108.22694,5080000000,16
49,1,1,16.0799,108.13589,2415000000,1
70,2,2,16.0558,108.22367,6500000000,0
52,2,2,16.04995,108.21626,2560000000,15
100,3,3,16.00867,108.2218,5450000000,16
133,3,3,16.07109,108.18715,19500000000,16
102,0,0,16.03692,108.24453,12200000000,16
52,3,2,16.05441,108.2118,3500000000,15
72,2,2,16.08946,108.23209,4550000000,15
188,2,2,16.03686,108.21903,21000000000,16
162,3,5,16.09579,108.22874,13500000000,16
66,0,0,16.03002,108.22549,4000000000,16
34,2,2,16.09384,108.24476,3750000000,16
83,4,3,16.06509,108.22178,8300000000,15
60,3,3,16.08091,108.23047,3200000000,16
43,3,3,16.04335,108.22148,3300000000,15
62,0,0,16.05762,108.23751,2400000000,9
54,4,3,16.06352,108.20856,3350000000,15
87,2,2,16.02531,108.21319,4380000000,16
81,0,0,16.07802,108.21446,11800000000,16
185,0,0,15.98635,108.25687,800000000,7
66,3,2,16.04454,108.21522,3650000000,15
120,4,6,16.03346,108.23031,18500000000,16
64,0,0,16.0854,108.23467,4200000000,16
65,0,0,16.06433,108.19121,6800000000,16
105,0,0,16.03844,108.21584,12000000000,16
100,0,0,15.99107,108.23758,2000000000,7
52,3,3,16.04739,108.18375,2600000000,15
144,5,4,16.09222,108.22568,11600000000,16
56,3,3,16.05441,108.2118,4170000000,15
100,0,0,16.09591,108.13013,1650000000,7
100,0,0,15.99388,108.23889,2200000000,9
138,3,4,16.06949,108.146,3312000000,16
112,0,0,16.01429,108.25838,9300000000,9
190,0,0,16.05685,108.24449,15100000000,9
102,0,0,15.98635,108.25687,2200000000,7
42,4,3,16.05142,108.22233,3800000000,15
71,0,0,16.07422,108.13483,1500000000,9
100,0,0,16.09278,108.23246,6300000000,16
144,3,4,16.08328,108.22888,5200000000,16
38,3,3,16.06087,108.21717,2780000000,16
82,2,2,16.03851,108.24755,4300000000,0
90,0,0,15.98635,108.25687,2800000000,7
144,3,4,16.08328,108.22888,5200000000,16
57,2,2,16.06009,108.18561,2280000000,15
100,0,0,16.09775,108.08974,1850000000,9
100,4,5,16.09512,108.13844,3990000000,16
58,5,5,16.05441,108.2118,3800000000,15
144,5,4,16.09579,108.22874,12400000000,16
161,2,2,16.05173,108.22054,21500000000,16
54,3,2,16.05448,108.18343,2375000000,15
68,3,3,16.07085,108.20899,3620000000,15
100,0,0,16.00641,108.23998,2800000000,7
150,0,0,16.09512,108.13844,3499000000,7
60,2,2,16.1061,108.13558,3000000000,0
82,2,2,16.03851,108.24755,4100000000,0
125,0,0,16.07245,108.19466,10500000000,9
100,0,0,16.02983,108.25417,1800000000,7
175,0,0,16.04404,108.22296,26000000000,16
80,3,2,16.01348,108.20661,7150000000,16
42,3,3,16.06326,108.21621,3390000000,15
70,3,2,15.98635,108.25687,1820000000,0
90,0,0,16.02037,108.25541,7800000000,9
54,3,3,16.06352,108.20856,4360000000,15
68,3,3,16.0789,108.21699,4700000000,15
60,2,2,16.06838,108.19679,2550000000,15
120,0,0,16.08475,108.24007,3000000000,9
79,0,0,16.06181,108.23028,6250000000,9
55,2,1,16.08503,108.14319,1450000000,15
125,0,0,15.99231,108.20072,363000000,15
100,0,0,15.98635,108.25687,3200000000,7
85,3,3,16.03221,108.23938,5200000000,16
68,3,4,16.04076,108.21777,3779000000,15
48,1,1,15.98123,108.27566,3792000000,1
125,4,4,16.0608,108.20521,13500000000,16
65,2,1,16.07422,108.13483,900000000,0
154,3,3,16.03346,108.23031,19000000000,14
132,3,2,16.06793,108.18581,8900000000,16
50,3,3,16.0789,108.21699,3100000000,15
110,3,3,16.04361,108.20663,5700000000,15
100,4,5,16.0598,108.23051,9300000000,16
64,3,2,16.08428,108.15575,3290000000,15
100,0,0,15.98893,108.2077,2500000000,9
144,5,5,16.09222,108.22568,11600000000,16
62,4,4,16.03189,108.22936,4450000000,15
115,0,0,16.04768,108.24535,14500000000,16
85,3,3,16.06702,108.20747,4050000000,15
60,2,2,16.05515,108.21731,3180000000,15
100,0,0,15.97666,108.23353,1000000000,7
30,6,6,16.0815,108.21513,2650000000,15
144,3,4,16.08328,108.22888,10200000000,16
59,0,0,16.05903,108.1873,1870000000,9
95,3,2,16.02563,108.21381,4700000000,16
100,0,0,16.0698,108.18992,11000000000,16
68,0,0,16.04853,108.24549,8100000000,16
126,0,0,16.01282,108.17988,2500000000,9
39,2,2,16.05375,108.21137,2390000000,15
100,2,2,15.97759,108.23751,3450000000,16
180,0,0,16.03889,108.24683,8900000000,16
40,2,2,16.06851,108.20916,2230000000,15
80,3,3,16.06838,108.19679,2900000000,15
105,4,2,16.03145,108.22181,4400000000,16
100,3,1,16.05085,108.24319,6450000000,15
54,3,3,16.06175,108.21637,3800000000,15
50,0,0,16.05827,108.174,1830000000,9
100,0,0,16.04645,108.1776,3400000000,16
50,3,3,16.06433,108.19121,3390000000,15
144,4,4,16.09222,108.22568,10300000000,16
45,3,2,16.05448,108.18343,2450000000,15
107,0,0,16.07802,108.21446,13000000000,16
100,0,0,16.07743,108.16546,6750000000,16
69,3,2,16.09412,108.2287,3800000000,15
86,3,2,16.07191,108.17987,4100000000,16
69,3,2,16.09412,108.2287,3800000000,15
76,2,2,16.08881,108.22049,4800000000,0
50,4,3,16.04454,108.21522,3600000000,15
144,4,3,16.08328,108.22888,5100000000,16
100,4,4,16.0593,108.18531,6800000000,16
87,3,3,16.05222,108.17557,4600000000,16
45,2,2,16.08241,108.21874,2750000000,15
62,2,2,16.03851,108.24755,675000000,0
100,0,0,16.01412,108.19179,2700000000,7
61,2,2,16.06191,108.23652,3500000000,0
82,3,2,16.03274,108.23179,5100000000,16
94,0,0,16.03357,108.21508,6700000000,16
88,7,6,16.04076,108.21777,13400000000,16
116,4,4,16.07371,108.21071,13500000000,16
32,3,2,16.05108,108.21813,2290000000,15
48,2,2,16.07243,108.20271,2350000000,15
119,0,0,16.06454,108.17507,5500000000,16
100,0,0,15.99107,108.23758,2200000000,9
75,0,0,16.08737,108.2457,3700000000,9
82,2,2,16.03851,108.24755,4180000000,0
30,1,1,16.08423,108.24587,4000000,0
48,4,2,16.06002,108.21353,7500000000,16
