link,price,area,room,toilet,address
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-toa-can-ho-7-tang-duong-an-thuong-3-pho-di-bo-my-an-ngu-hanh-son-id21278836,19 tỷ,90 m2,13 PN,13 WC,"An Thượng 3, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-mt-duong-ly-trien-gan-ha-huy-tap-hoa-khe-thanh-khe-dt-5m-x-20m-id21262658,6 tỷ 750 triệu,100 m2,0 PN,0 WC,"Lý Triện, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-kinh-duong-vuong-hoa-minh-lien-chieu-dt-100m-id21262656,6 tỷ 750 triệu,100 m2,0 PN,0 WC,"Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-kiet-o-to-6m-duong-ly-tu-trong-thuan-phuoc-hai-chau-id21262632,3 tỷ 950 triệu,49 m2,0 PN,0 WC,"Lý Tự Trọng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-binh-minh-1-binh-thuan-hai-chau-dt-4-5m-x-17m-id21257448,11 tỷ 500 triệu,76 m2,0 PN,0 WC,"Bình Minh 1, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-an-hai-10-an-hai-bac-son-tra-da-nang-id21153884,4 tỷ 200 triệu,64 m2,0 PN,0 WC,"An Hải 10, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-dinh-nghe-an-hai-bac-son-tra-da-nang-id21116928,13 tỷ,108 m2,0 PN,0 WC,"Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-toa-nha-can-ho-cao-cap-mat-tien-duong-pham-quang-anh-son-tra-id21111922,16 tỷ 500 triệu,90 m2,0 PN,0 WC,"Phạm Cự Lượng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-kiet-5m-duong-tran-cao-van-thanh-khe-da-nang-dt-85m2-id21111917,4 tỷ 900 triệu,85 m2,0 PN,0 WC,"Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-xo-viet-nghe-tinh-hai-chau-da-nang-id21096633,32 tỷ,302 m2,0 PN,0 WC,"Xô Viết Nghệ Tĩnh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-biet-thu-3-tang-goc-2-mat-tien-han-thuyen-hoa-cuong-bac-hai-chau-id21096619,14 tỷ,134 m2,0 PN,0 WC,"Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-thanh-thuy-thanh-binh-hai-chau-da-nang-id21064887,9 tỷ,84 m2,4 PN,4 WC,"Thanh Thủy, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-dat-mat-tien-duong-bac-son-hoa-an-cam-le-da-nang-id21063092,4 tỷ 150 triệu,120 m2,0 PN,0 WC,"Bắc Sơn, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-khach-san-3-sao-mat-tien-duong-vo-nguyen-giap-p-man-thai-son-tra-id21059477,90 tỷ,198 m2,0 PN,0 WC,"Võ Nguyên Giáp, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-le-duan-tan-chinh-thanh-khe-da-nang-id21028653,11 tỷ 500 triệu,42 m2,0 PN,0 WC,"Lê Duẩn, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-nat-duong-ho-quy-ly-hoa-minh-lien-chieu-da-nang-id21022575,4 tỷ 950 triệu,90 m2,0 PN,0 WC,"Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mt-chinh-huu-p-an-hai-bac-q-son-tra-da-nang-id20999923,11 tỷ 500 triệu,100 m2,0 PN,0 WC,"Phạm Văn Đồng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-kiet-duong-trung-nu-vuong-gan-cau-rong-hai-chau-da-nang-id20985910,3 tỷ 100 triệu,47 m2,0 PN,0 WC,"Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-dat-mat-tien-duong-hoa-minh-1-hoa-minh-lien-chieu-gia-2-2-ty-id20962061,2 tỷ 200 triệu,68 m2,0 PN,0 WC,"Hòa Minh 1, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/hai-chau-11-ty-4mx17m-4-tang-mat-tien-tran-quy-cap-p-thach-thang-id20934005,11 tỷ,68 m2,4 PN,4 WC,"Trần Quý Cáp, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-2-tang-duong-tran-xuan-le-thanh-khe-da-nang-dt-5m-x-25m-id21359463,5 tỷ 300 triệu,125 m2,0 PN,0 WC,"Trần Xuân Lê, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/ban-can-goc-f-home-gia-chi-2-1-ty-id21293822,2 tỷ 100 triệu,65 m2,2 PN,2 WC,"Lý Thường Kiệt, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-biet-thu-lien-ke/ban-shop-house-phu-gia-compound-ong-ich-khiem-id21293825,9 tỷ,90 m2,4 PN,5 WC,"Ông Ích Khiêm, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-biet-thu-lien-ke/ban-biet-thu-khu-do-thi-euro-vilage-lang-chau-au-id21293827,9 tỷ,200 m2,4 PN,5 WC,"Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-can-ho-chung-cu/ban-can-ho-chung-cu-monarchy-song-han-id21293831,2 tỷ 500 triệu,68 m2,2 PN,2 WC,"Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-can-ho-chung-cu/ban-can-ho-chung-cu-hiyori-chi-3-1-ty-id21293821,3 tỷ 100 triệu,68 m2,2 PN,2 WC,"Võ Văn Kiệt, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-can-ho-chung-cu/ban-chung-cu-vicoland-hai-chau-le-thanh-nghi-chi-hon-1-ty-id21293833,1 tỷ 600 triệu,60 m2,2 PN,2 WC,"Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-dat-duong-thai-phien-150m2-chi-24-ty-id21363094,24 tỷ,150 m2,1 PN,1 WC,"Thái Phiên, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-duong-le-dinh-ly-ngang-15m-270m2-dat-chi-50-ty-id21363104,50 tỷ,270 m2,0 PN,0 WC,"Lê Đình Lý, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/ban-can-ho-cao-cap-2pn-82m2-the-sang-chuan-ksan-5-sao-gia-uu-dai-covid-id21376120,830 triệu,82 m2,2 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-penthouse/can-ho-so-do-lau-dai-hiem-co-tai-da-nang-1pn-62-5m2-id21376429,3 tỷ 312 triệu,62 m2,1 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/can-ho-the-sang-view-ngu-hanh-son-view-bien-view-tp-dn-dat-cho-50tr-c-id21376425,2 tỷ,83 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-dat-tho-cu/ban-dat-hai-mat-kiet-dep-phuoc-hoa-4-id20806610,1 tỷ 850 triệu,75 m2,0 PN,0 WC,"Ông Ích Đường, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-hem-ngo/ban-nha-hai-mat-kiet-oto-dep-gan-duong-id21346632,2 tỷ 200 triệu,64 m2,2 PN,2 WC,"Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-dat-tho-cu/ban-dat-dep-trung-tam-phan-thanh-id21345631,1 tỷ 750 triệu,42 m2,0 PN,0 WC,"Phan Thanh, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-dat-tho-cu/ban-lo-dat-dep-rong-kiet-to-hieu-id21343693,1 tỷ 850 triệu,104 m2,0 PN,0 WC,"Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-penthouse/tan-huong-cuoc-song-ngay-tai-can-nha-cua-minh-id21375857,1 tỷ 79 triệu,100 m2,3 PN,3 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-can-ho-chung-cu/so-huu-can-ho-cao-cap-chuan-5-sao-mat-tien-bien-chi-voi-hon-700-treu-id21375406,3 tỷ,60 m2,1 PN,1 WC,"Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/can-ho-cao-cap-view-bien-my-khe-view-ngu-hanh-son-so-huu-trong-tam-tay-id21375689,2 tỷ 110 triệu,83 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/da-nang-xuat-hien-diem-nong-moi-the-sang-residence-id21370570,3 tỷ,80 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-nen-du-an/kdt-sat-rat-da-nang-voi-hang-loat-tien-ich-dinh-cao-dien-duong-so-do-id21225682,1 tỷ 980 triệu,90 m2,0 PN,0 WC,"Võ Nguyên Giáp, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/du-an-moi-nhat-2021-cua-dat-xanh-nha-pho-trung-tam-da-nang-pavillon-id21238781,14 tỷ 700 triệu,120 m2,4 PN,5 WC,"Trần Đăng Ninh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/du-an-moi-2021-cua-dat-xanh-da-nang-shophouse-tttp-regal-pavillon-id21251949,15 tỷ,120 m2,4 PN,5 WC,"Hoá Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/hot-nha-pho-marina-mat-tien-song-han-da-nang-loi-ich-nhan-3-id21262592,10 tỷ 530 triệu,144 m2,3 PN,4 WC,"Dương Lâm, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mat-tien-le-van-duyet-day-marina-complex-id21338123,13 tỷ 500 triệu,144 m2,3 PN,4 WC,"Lê Văn Duyệt, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/nha-pho-2-mat-tien-the-oriana-thiet-ke-dang-cap-so-do-san-sang-id21323094,11 tỷ 11 triệu,144 m2,3 PN,4 WC,"Dương Lâm, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-shophouse-quan-lien-chieu-cua-dxmt-truc-25m-ket-noi-kcn-dragon-id21283647,6 tỷ 500 triệu,125 m2,3 PN,4 WC,"Mê Linh, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/tim-nha-tai-da-nang-chon-ngay-regal-pavillon-id21337487,10 tỷ,120 m2,4 PN,5 WC,"Hoá Sơn 10, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-xay-san-4-tang-chat-luong-cao-gan-le-van-duyet-son-tra-dn-id21351683,11 tỷ 231 triệu,144 m2,4 PN,4 WC,"Lý Nhật Quang, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/the-sang-residence-mua-1-duoc-3-id21374033,1 tỷ 500 triệu,77 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/biet-thu-ven-song-nao-dang-mua-nhat-nam-2021-id21351783,25 tỷ 654 triệu,300 m2,3 PN,4 WC,"Song Hào, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/suat-ngoai-giao-can-ho-view-bien-trung-tam-du-lich-da-nang-id21365890,3 tỷ,62 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/dau-tu-can-ho-du-lich-don-dau-lan-song-phuc-hoi-tai-bien-my-khe-dn-id21351571,4 tỷ 640 triệu,80 m2,2 PN,2 WC,"57 Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/5-suat-ngoai-giao-can-2pn-view-truc-dien-bien-my-khe-so-do-lau-dai-id21366383,3 tỷ 240 triệu,72 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/can-ho-sieu-sang-the-sang-dang-ki-tim-hieu-thong-tin-ngay-vi-no-free-id21374842,3 tỷ 39 triệu,58 m2,2 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/chung-cu-cao-cap-ven-bien-doc-nhat-vo-nhi-id21375107,5 tỷ 250 triệu,105 m2,3 PN,3 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/co-hoi-so-huu-can-ho-cao-cap-view-bien-my-khe-view-ngu-hanh-son-viewtp-id21374854,2 tỷ 100 triệu,83 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-penthouse/nghi-duong-tai-da-nang-chi-voi-1-ty-id21374980,1 tỷ 139 triệu,106 m2,3 PN,3 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/can-ho-view-bien-my-khe-da-nang-gia-cuc-tot-id21373878,1 tỷ 100 triệu,106 m2,3 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/can-ho-view-bien-my-khe-da-nang-gia-cuc-tot-id21373871,600 triệu,62 m2,1 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/hot-dat-cho-can-ho-cao-cap-view-bien-view-nui-view-thanh-pho-da-nang-id21374095,2 tỷ 100 triệu,83 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/ck-1-cho-kh-dat-cho-vi-tri-dep-ngay-hom-nay-id21374176,675 triệu,62 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/vi-tri-vang-view-bien-my-khe-da-nang-can-ho-the-sang-chi-6xx-trieu-id21374206,3 tỷ,62 m2,2 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-can-ho-chung-cu/ban-can-ho-khu-chung-cu-hoa-khanh-sunview-id21374212,600 triệu,70 m2,2 PN,2 WC,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-chung-cu-shophouse-hoa-khanh-id21362286,900 triệu,100 m2,1 PN,1 WC,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/ky-duyen-can-ban-can-ho-cao-cap-nhat-da-nang-2pn-85-5m2-id21373466,906 triệu 300 nghìn,86 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/can-ho-cao-cap-view-bien-my-khe-view-ngu-hanh-son-view-tp-da-nang-id21373421,2 tỷ 200 triệu,83 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/can-ho-view-bien-gia-cuc-tot-du-an-the-sang-residences-id21372493,66 triệu 144 nghìn,62 m2,1 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/can-nha-2-mat-tien-duy-nhat-tai-da-nang-id21372689,11 tỷ 231 triệu,144 m2,3 PN,4 WC,"Trần Hưng Đạo, Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-can-ho-chung-cu/da-nang-can-ho-sieu-re-dep-gop-60-id21361248,553 triệu,79 m2,3 PN,2 WC,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/dat-cho-ngay50tr-can-ho-cao-cap-view-bien-my-khe-view-nui-ngu-hanh-son-id21372930,2 tỷ 200 triệu,83 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-penthouse/chi-voi-20-gia-tri-kh-da-duoc-so-huu-ngay-can-ho-dang-cap-nhat-dn-id21372931,945 triệu,105 m2,3 PN,3 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-penthouse/ho-tro-vay-den-80-khong-lai-suat-trong-vong-18-24-thang-id21371986,5 tỷ 565 triệu,105 m2,4 PN,4 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-biet-thu-lien-ke/50tr-co-hoi-vang-cho-cac-gia-dinh-dang-co-nhu-cau-ve-nha-o-view-bien-id21372057,5 triệu 200 nghìn,68 m2,3 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/can-ho-cao-cap-view-bien-view-nui-view-song-the-sang-dat-cho-50tr-c-id21371916,2 tỷ 300 triệu,83 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/can-ho-cao-cap-view-bien-view-nui-view-song-the-sang-dat-cho-50tr-c-id21371893,2 tỷ 300 triệu,83 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/xuat-hien-can-ho-cao-cap-ty-do-ven-bien-da-nang-id21372116,5 tỷ 565 triệu,105 m2,3 PN,3 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-nhanh-dat-duong-tran-bach-dang-gia-chi-145-trieu-m2-id21215245,30 tỷ,206 m2,0 PN,0 WC,"Hồ Nghinh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/can-ban-nhanh-lo-dat-duong-ton-that-thiep-dt-73m2-huong-dong-id21215254,5 tỷ 600 triệu,73 m2,0 PN,0 WC,"Tôn Thất Thiệp, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/can-ban-nha-4-tang-2-mat-kiet-o-to-7m-duong-dinh-thi-hoa-id21215279,7 tỷ 200 triệu,53 m2,3 PN,3 WC,"Đinh Thị Hòa, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-dat-tho-cu/ban-dat-duong-lam-hoanh-dien-tich-134-4m2-gia-chi-93-tr-m2-id21235943,12 tỷ 500 triệu,134 m2,0 PN,0 WC,"Lâm Hoành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/can-dat-lo-dat-duong-do-ba-huong-nam-161m2-gia-chi-175-tr-m2-id21235946,28 tỷ,162 m2,0 PN,0 WC,"Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/can-ban-lo-dat-duong-mai-thuc-lan-nam-trong-pho-di-bo-an-thuong-id21235948,40 tỷ,218 m2,0 PN,0 WC,"Hoàng Kế Viêm, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/can-ban-lo-dat-duong-hoang-ke-viem-114m2-huong-nam-gia-14-5-ty-id21235949,14 tỷ 500 triệu,114 m2,0 PN,0 WC,"Hoàng Kế Viêm, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/can-ban-nha-4-tang-duong-an-thuong-4-gia-17-ty-id21235952,17 tỷ,90 m2,4 PN,5 WC,"An Thượng 4, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-khach-san-2-mat-tien-duong-phan-ton-va-pho-tay-an-thuong-id21247674,30 tỷ,122 m2,0 PN,0 WC,"Phan Tôn, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mt-cho-dong-da-thanh-binh-hai-chau-da-nang-gia-7-5-ty-id21257441,7 tỷ 500 triệu,45 m2,0 PN,0 WC,"Đống Đa, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-4-tang-2-mat-tien-duong-le-doan-nha-hoa-khanh-nam-lien-chieu-id21257444,6 tỷ 500 triệu,100 m2,0 PN,0 WC,"Lê Văn Thịnh, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-tran-bach-dang-my-an-ngu-hanh-son-da-nang-id21257445,17 tỷ,90 m2,0 PN,0 WC,"Trần Bạch Đằng, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-cu-chinh-lan-hoa-khe-thanh-khe-gia-5-2-ty-id21271696,5 tỷ 200 triệu,60 m2,0 PN,0 WC,"Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-dat-mat-tien-duong-an-thuong-29-my-an-ngu-hanh-son-dt-9m-x-18m-id21271701,20 tỷ 500 triệu,162 m2,0 PN,0 WC,"An Thượng 29, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-toa-ch-dich-vu-6-5-tang-duong-an-thuong-29-my-an-ngu-hanh-son-id21271704,12 tỷ 500 triệu,68 m2,0 PN,0 WC,"An Thượng 29, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
